수량,중량,평균가,yyyy,mm,dd,산지_서천,산지_완도,산지_충무,산지_통영,산지_흑산도
421,1.0,13200,2021,1,16,0,0,0,1,0
61,1.0,18200,2021,1,18,0,0,0,1,0
102,1.0,15900,2021,1,19,0,0,0,1,0
68,1.0,9800,2021,1,20,0,0,0,1,0
53,1.0,12000,2021,1,21,0,0,0,1,0
402,1.0,16300,2021,1,22,0,0,0,1,0
424,1.0,15200,2021,1,23,0,0,0,1,0
164,1.0,13500,2021,1,25,0,0,0,1,0
58,1.0,9900,2021,1,26,0,0,0,1,0
24,1.0,11600,2021,1,27,0,0,0,1,0
92,1.0,12300,2021,1,28,0,0,0,1,0
344,1.0,13400,2021,1,29,0,0,0,1,0
30,1.0,14600,2021,1,30,0,0,0,1,0
12,1.0,12900,2021,2,1,0,0,0,1,0
222,1.0,13300,2021,2,2,0,0,0,1,0
34,1.0,7600,2021,2,3,0,0,0,1,0
172,1.0,10900,2021,2,4,0,0,0,1,0
177,1.0,14800,2021,2,5,0,0,0,1,0
69,1.0,16700,2021,2,6,0,0,0,1,0
22,1.0,14000,2021,2,8,0,0,0,1,0
52,1.0,15900,2021,2,9,0,0,0,1,0
294,1.0,17200,2021,2,10,0,0,0,1,0
309,1.0,17800,2021,2,11,0,0,0,1,0
628,1.0,16000,2021,2,15,0,0,0,1,0
15,1.0,11800,2021,2,16,0,0,0,1,0
86,1.0,11900,2021,2,17,0,0,0,1,0
28,1.0,11100,2021,2,18,0,0,0,1,0
43,1.0,13200,2021,2,19,0,0,0,1,0
66,1.0,18900,2021,2,20,0,0,0,1,0
29,1.0,12900,2021,2,22,0,0,0,1,0
47,1.0,12000,2021,2,23,0,0,0,1,0
48,1.0,11500,2021,2,24,0,0,0,1,0
245,1.0,14100,2021,2,25,0,0,0,1,0
74,1.0,8400,2021,2,26,0,0,0,1,0
320,1.0,13300,2021,2,27,0,0,0,1,0
81,1.0,11000,2021,3,2,0,0,0,1,0
164,1.0,10400,2021,3,3,0,0,0,1,0
568,1.0,8700,2021,3,4,0,0,0,1,0
491,1.0,11800,2021,3,5,0,0,0,1,0
1162,1.0,9300,2021,3,6,0,0,0,1,0
51,1.0,4600,2021,3,8,0,0,0,1,0
72,1.0,11000,2021,3,9,0,0,0,1,0
594,1.0,7600,2021,3,10,0,0,0,1,0
28,1.0,11500,2021,3,11,0,0,0,1,0
55,1.0,11000,2021,3,12,0,0,0,1,0
31,1.0,12300,2021,3,13,0,0,0,1,0
27,1.0,12300,2021,3,15,0,0,0,1,0
31,1.0,11500,2021,3,16,0,0,0,1,0
40,1.0,12400,2021,3,17,0,0,0,1,0
72,1.0,13300,2021,3,18,0,0,0,1,0
6,1.0,14500,2021,3,19,0,0,0,1,0
297,1.0,9600,2021,3,22,0,0,0,1,0
85,1.0,12700,2021,3,23,0,0,0,1,0
111,1.0,17700,2021,3,24,0,0,0,1,0
55,1.0,10400,2021,3,25,0,0,0,1,0
56,1.0,10700,2021,3,26,0,0,0,1,0
300,1.0,15500,2021,3,27,0,0,0,1,0
47,1.0,10500,2021,3,29,0,0,0,1,0
136,1.0,12100,2021,3,30,0,0,0,1,0
61,1.0,10400,2021,3,31,0,0,0,1,0
131,1.0,12800,2021,4,1,0,0,0,1,0
143,1.0,12200,2021,4,2,0,0,0,1,0
118,1.0,15700,2021,4,3,0,0,0,1,0
161,1.0,7900,2021,4,5,0,0,0,1,0
63,1.0,12700,2021,4,6,0,0,0,1,0
48,1.0,3700,2021,4,7,0,0,0,1,0
24,1.0,10800,2021,4,8,0,0,0,1,0
402,1.0,12900,2021,4,9,0,0,0,1,0
151,1.0,17500,2021,4,10,0,0,0,1,0
91,1.0,12700,2021,4,13,0,0,0,1,0
192,1.0,12100,2021,4,14,0,0,0,1,0
70,1.0,11200,2021,4,15,0,0,0,1,0
44,1.0,11400,2021,4,16,0,0,0,1,0
47,1.0,14500,2021,4,17,0,0,0,1,0
384,1.0,11700,2021,4,19,0,0,0,1,0
220,1.0,11500,2021,4,20,0,0,0,1,0
38,1.0,16300,2021,4,21,0,0,0,1,0
64,1.0,10200,2021,4,22,0,0,0,1,0
219,1.0,10300,2021,4,23,0,0,0,1,0
8,1.0,13900,2021,4,24,0,0,0,1,0
14,1.0,9600,2021,4,26,0,0,0,1,0
44,1.0,16300,2021,4,27,0,0,0,1,0
23,1.0,13400,2021,4,28,0,0,0,1,0
472,1.0,11200,2021,4,29,0,0,0,1,0
8,1.0,16000,2021,4,30,0,0,0,1,0
8,1.0,13300,2021,5,1,0,0,0,1,0
20,1.0,15500,2021,5,3,0,0,0,1,0
149,1.0,13400,2021,5,4,0,0,0,1,0
92,1.0,13000,2021,5,5,0,0,0,1,0
24,1.0,14000,2021,5,6,0,0,0,1,0
230,1.0,13300,2021,5,7,0,0,0,1,0
207,1.0,11300,2021,5,8,0,0,0,1,0
30,1.0,12700,2021,5,10,0,0,0,1,0
158,1.0,11700,2021,5,11,0,0,0,1,0
47,1.0,5900,2021,5,12,0,0,0,1,0
50,1.0,12600,2021,5,13,0,0,0,1,0
63,1.0,10100,2021,5,14,0,0,0,1,0
22,1.0,7500,2021,5,15,0,0,0,1,0
37,1.0,11000,2021,5,17,0,0,0,1,0
38,1.0,10600,2021,5,18,0,0,0,1,0
22,1.0,14600,2021,5,19,0,0,0,1,0
52,1.0,9900,2021,5,20,0,0,0,1,0
11,1.0,14300,2021,5,21,0,0,0,1,0
72,1.0,13000,2021,5,22,0,0,0,1,0
19,1.0,11700,2021,5,24,0,0,0,1,0
101,1.0,7500,2021,5,25,0,0,0,1,0
11,1.0,12700,2021,5,26,0,0,0,1,0
30,1.0,11500,2021,5,27,0,0,0,1,0
119,1.0,8600,2021,5,28,0,0,0,1,0
58,1.0,12500,2021,5,29,0,0,0,1,0
15,1.0,15000,2021,5,31,0,0,0,1,0
20,1.0,14200,2021,6,1,0,0,0,1,0
11,1.0,15500,2021,6,2,0,0,0,1,0
67,1.0,12700,2021,6,3,0,0,0,1,0
23,1.0,14800,2021,6,4,0,0,0,1,0
43,1.0,14300,2021,6,5,0,0,0,1,0
25,1.0,14300,2021,6,7,0,0,0,1,0
31,1.0,8000,2021,6,8,0,0,0,1,0
254,1.0,11700,2021,6,9,0,0,0,1,0
48,1.0,6100,2021,6,10,0,0,0,1,0
344,1.0,10500,2021,6,11,0,0,0,1,0
9,1.0,14000,2021,6,12,0,0,0,1,0
46,1.0,10800,2021,6,15,0,0,0,1,0
20,1.0,12100,2021,6,16,0,0,0,1,0
4,1.0,15500,2021,6,17,0,0,0,1,0
6,1.0,15000,2021,6,18,0,0,0,1,0
12,1.0,13500,2021,6,19,0,0,0,1,0
18,1.0,11000,2021,6,21,0,0,0,1,0
8,1.0,15000,2021,6,22,0,0,0,1,0
372,1.0,12300,2021,6,23,0,0,0,1,0
23,1.0,12500,2021,6,24,0,0,0,1,0
13,1.0,13500,2021,6,25,0,0,0,1,0
35,1.0,13000,2021,6,26,0,0,0,1,0
37,1.0,12300,2021,6,30,0,0,0,1,0
56,1.0,12000,2021,7,1,0,0,0,1,0
8,1.0,11000,2021,7,2,0,0,0,1,0
242,1.0,10500,2021,7,3,0,0,0,1,0
72,1.0,9400,2021,7,5,0,0,0,1,0
266,1.0,8600,2021,7,6,0,0,0,1,0
11,1.0,8000,2021,7,7,0,0,0,1,0
6,1.0,15500,2021,7,8,0,0,0,1,0
55,1.0,6900,2021,7,9,0,0,0,1,0
25,1.0,11200,2021,7,10,0,0,0,1,0
59,1.0,9700,2021,7,12,0,0,0,1,0
55,1.0,8400,2021,7,13,0,0,0,1,0
239,1.0,8500,2021,7,14,0,0,0,1,0
14,1.0,14900,2021,7,19,0,0,0,1,0
4,1.0,14500,2021,7,21,0,0,0,1,0
11,1.0,15500,2021,7,23,0,0,0,1,0
37,1.0,14100,2021,7,24,0,0,0,1,0
24,1.0,12900,2021,7,26,0,0,0,1,0
38,1.0,12000,2021,7,27,0,0,0,1,0
235,1.0,8900,2021,7,28,0,0,0,1,0
48,1.0,10500,2021,7,29,0,0,0,1,0
11,1.0,16000,2021,7,30,0,0,0,1,0
22,1.0,15700,2021,8,2,0,0,0,1,0
18,1.0,18500,2021,8,3,0,0,0,1,0
17,1.0,14400,2021,8,4,0,0,0,1,0
137,1.0,10100,2021,8,5,0,0,0,1,0
351,1.0,8700,2021,8,6,0,0,0,1,0
229,1.0,6400,2021,8,7,0,0,0,1,0
23,1.0,13300,2021,8,9,0,0,0,1,0
24,1.0,12400,2021,8,10,0,0,0,1,0
18,1.0,14600,2021,8,11,0,0,0,1,0
61,1.0,10900,2021,8,12,0,0,0,1,0
18,1.0,13900,2021,8,13,0,0,0,1,0
12,1.0,10400,2021,8,14,0,0,0,1,0
200,1.0,8600,2021,8,17,0,0,0,1,0
8,1.0,9700,2021,8,18,0,0,0,1,0
32,1.0,11000,2021,8,19,0,0,0,1,0
5,1.0,15000,2021,8,24,0,0,0,1,0
45,1.0,3000,2021,8,25,0,0,0,1,0
6,1.0,3000,2021,8,26,0,0,0,1,0
52,1.0,8700,2021,8,27,0,0,0,1,0
27,1.0,16500,2021,8,30,0,0,0,1,0
24,1.0,15500,2021,8,31,0,0,0,1,0
14,1.0,18800,2021,9,3,0,0,0,1,0
39,1.0,16900,2021,9,4,0,0,0,1,0
17,1.0,3000,2021,9,7,0,0,0,1,0
101,1.0,21000,2021,9,11,0,0,0,1,0
61,1.0,8800,2021,9,13,0,0,0,1,0
67,1.0,17300,2021,9,14,0,0,0,1,0
588,1.0,17800,2021,9,18,0,0,0,1,0
31,1.0,19300,2021,9,20,0,0,0,1,0
58,1.0,22000,2021,9,24,0,0,0,1,0
23,1.0,21000,2021,9,27,0,0,0,1,0
260,1.0,13300,2021,9,30,0,0,0,1,0
353,1.0,13300,2021,10,1,0,0,0,1,0
135,1.0,13800,2021,10,2,0,0,0,1,0
19,1.0,22000,2021,10,4,0,0,0,1,0
11,1.0,19800,2021,10,6,0,0,0,1,0
49,1.0,25000,2021,10,7,0,0,0,1,0
85,1.0,23100,2021,10,8,0,0,0,1,0
8,1.0,20000,2021,10,9,0,0,0,1,0
27,1.0,12000,2021,10,11,0,0,0,1,0
118,1.0,13000,2021,10,12,0,0,0,1,0
194,1.0,13600,2021,10,13,0,0,0,1,0
34,1.0,21700,2021,10,16,0,0,0,1,0
208,1.0,14600,2021,10,18,0,0,0,1,0
16,1.0,13600,2021,10,19,0,0,0,1,0
539,1.0,13200,2021,10,23,0,0,0,1,0
31,1.0,25000,2021,10,29,0,0,0,1,0
12,1.0,18200,2021,10,30,0,0,0,1,0
24,1.0,17600,2021,11,1,0,0,0,1,0
8,1.0,18000,2021,11,3,0,0,0,1,0
20,1.0,15500,2021,11,4,0,0,0,1,0
125,1.0,20100,2021,11,5,0,0,0,1,0
307,1.0,15300,2021,11,6,0,0,0,1,0
26,1.0,22800,2021,11,9,0,0,0,1,0
250,1.0,14600,2021,11,10,0,0,0,1,0
47,1.0,18200,2021,11,11,0,0,0,1,0
16,1.0,24500,2021,11,15,0,0,0,1,0
159,1.0,23100,2021,11,18,0,0,0,1,0
300,1.0,17200,2021,11,19,0,0,0,1,0
353,1.0,15100,2021,11,20,0,0,0,1,0
4,1.0,1000,2021,11,22,0,0,0,1,0
1,1.0,12000,2021,12,2,0,0,0,1,0
16,1.0,25000,2021,12,7,0,0,0,1,0
24,1.0,25000,2021,12,8,0,0,0,1,0
10,1.0,25000,2021,12,9,0,0,0,1,0
18,1.0,19100,2021,12,10,0,0,0,1,0
420,1.0,9700,2021,12,11,0,0,0,1,0
182,1.0,23200,2021,12,13,0,0,0,1,0
183,1.0,23300,2021,12,15,0,0,0,1,0
186,1.0,20100,2021,12,16,0,0,0,1,0
194,1.0,20800,2021,12,17,0,0,0,1,0
182,1.0,22100,2021,12,18,0,0,0,1,0
174,1.0,20800,2021,12,20,0,0,0,1,0
182,1.0,20900,2021,12,21,0,0,0,1,0
366,1.0,18700,2021,12,22,0,0,0,1,0
5,1.0,19300,2021,12,23,0,0,0,1,0
4,1.0,22000,2021,12,24,0,0,0,1,0
17,1.0,17800,2021,12,25,0,0,0,1,0
20,1.0,19700,2021,12,28,0,0,0,1,0
27,1.0,20900,2021,12,30,0,0,0,1,0
40,1.0,23900,2021,12,31,0,0,0,1,0
30,1.0,16400,2017,1,2,0,0,1,0,0
18,1.0,16500,2017,1,3,0,0,1,0,0
26,1.0,14800,2017,1,9,0,0,1,0,0
9,1.0,16300,2017,1,13,0,0,1,0,0
23,1.0,16200,2017,1,16,0,0,1,0,0
9,1.0,15000,2017,1,23,0,0,1,0,0
94,1.0,15000,2017,2,1,0,0,1,0,0
5,1.0,14000,2017,2,3,0,0,1,0,0
3,1.0,14000,2017,2,6,0,0,1,0,0
5,1.0,14000,2017,2,7,0,0,1,0,0
7,1.0,14000,2017,2,14,0,0,1,0,0
30,1.0,16200,2017,2,20,0,0,1,0,0
10,1.0,13500,2017,2,22,0,0,1,0,0
6,1.0,13000,2017,2,27,0,0,1,0,0
17,1.0,13000,2017,3,1,0,0,1,0,0
36,1.0,11500,2017,3,17,0,0,1,0,0
24,1.0,7300,2017,3,21,0,0,1,0,0
477,1.0,7800,2017,3,22,0,0,1,0,0
148,1.0,8300,2017,3,23,0,0,1,0,0
113,1.0,10600,2017,3,24,0,0,1,0,0
69,1.0,8000,2017,4,24,0,0,1,0,0
50,1.0,9900,2017,4,25,0,0,1,0,0
28,1.0,9700,2017,4,26,0,0,1,0,0
12,1.0,10000,2017,4,27,0,0,1,0,0
82,1.0,10000,2017,4,28,0,0,1,0,0
81,1.0,13100,2017,4,29,0,0,1,0,0
36,1.0,9200,2017,5,1,0,0,1,0,0
16,1.0,9500,2017,5,2,0,0,1,0,0
14,1.0,7500,2017,6,16,0,0,1,0,0
42,1.0,8600,2017,7,21,0,0,1,0,0
278,1.0,16500,2017,10,9,0,0,1,0,0
142,1.0,15700,2018,1,2,0,0,1,0,0
17,1.0,11000,2018,3,8,0,0,1,0,0
38,1.0,12000,2018,3,10,0,0,1,0,0
100,1.0,11800,2018,3,13,0,0,1,0,0
112,1.0,11500,2018,3,14,0,0,1,0,0
98,1.0,11700,2018,3,15,0,0,1,0,0
141,1.0,10000,2018,3,16,0,0,1,0,0
63,1.0,8300,2018,3,17,0,0,1,0,0
80,1.0,8600,2018,3,19,0,0,1,0,0
86,1.0,7800,2018,3,20,0,0,1,0,0
26,1.0,7700,2018,3,21,0,0,1,0,0
39,1.0,10500,2018,3,22,0,0,1,0,0
22,1.0,12000,2018,3,23,0,0,1,0,0
51,1.0,10300,2018,3,24,0,0,1,0,0
19,1.0,12200,2018,3,26,0,0,1,0,0
95,1.0,8700,2018,3,27,0,0,1,0,0
34,1.0,10700,2018,3,29,0,0,1,0,0
22,1.0,9200,2018,3,30,0,0,1,0,0
34,1.0,9300,2018,3,31,0,0,1,0,0
207,1.0,6000,2018,4,2,0,0,1,0,0
33,1.0,10800,2018,4,3,0,0,1,0,0
30,1.0,10800,2018,4,4,0,0,1,0,0
50,1.0,11300,2018,4,6,0,0,1,0,0
74,1.0,10100,2018,4,7,0,0,1,0,0
21,1.0,9900,2018,4,9,0,0,1,0,0
99,1.0,9300,2018,4,10,0,0,1,0,0
4,1.0,12500,2018,4,11,0,0,1,0,0
20,1.0,12000,2018,4,12,0,0,1,0,0
64,1.0,11600,2018,4,13,0,0,1,0,0
154,1.0,8900,2018,4,14,0,0,1,0,0
63,1.0,9700,2018,4,16,0,0,1,0,0
28,1.0,9300,2018,4,17,0,0,1,0,0
25,1.0,12300,2018,4,18,0,0,1,0,0
10,1.0,5100,2018,4,19,0,0,1,0,0
60,1.0,10800,2018,4,20,0,0,1,0,0
74,1.0,11400,2018,4,21,0,0,1,0,0
57,1.0,9700,2018,4,23,0,0,1,0,0
54,1.0,9700,2018,4,24,0,0,1,0,0
37,1.0,5200,2018,4,25,0,0,1,0,0
13,1.0,11500,2018,4,26,0,0,1,0,0
53,1.0,10000,2018,4,27,0,0,1,0,0
122,1.0,8200,2018,4,28,0,0,1,0,0
14,1.0,11200,2018,5,1,0,0,1,0,0
8,1.0,10000,2018,5,2,0,0,1,0,0
23,1.0,11700,2018,5,3,0,0,1,0,0
32,1.0,7400,2018,5,4,0,0,1,0,0
111,1.0,10000,2018,5,5,0,0,1,0,0
148,1.0,14400,2018,5,7,0,0,1,0,0
48,1.0,11800,2018,5,8,0,0,1,0,0
32,1.0,12200,2018,5,9,0,0,1,0,0
101,1.0,8900,2018,5,12,0,0,1,0,0
38,1.0,10400,2018,5,14,0,0,1,0,0
550,1.0,6600,2018,5,15,0,0,1,0,0
31,1.0,9100,2018,5,16,0,0,1,0,0
63,1.0,6300,2018,5,17,0,0,1,0,0
42,1.0,9300,2018,5,18,0,0,1,0,0
108,1.0,9300,2018,5,21,0,0,1,0,0
28,1.0,12000,2018,5,25,0,0,1,0,0
22,1.0,7900,2018,5,26,0,0,1,0,0
44,1.0,9600,2018,5,28,0,0,1,0,0
28,1.0,8600,2018,5,31,0,0,1,0,0
90,1.0,11000,2018,6,1,0,0,1,0,0
50,1.0,10200,2018,6,2,0,0,1,0,0
48,1.0,11400,2018,6,4,0,0,1,0,0
33,1.0,10300,2018,6,6,0,0,1,0,0
64,1.0,10200,2018,6,8,0,0,1,0,0
37,1.0,9600,2018,6,9,0,0,1,0,0
113,1.0,10700,2018,6,14,0,0,1,0,0
25,1.0,11200,2018,6,15,0,0,1,0,0
70,1.0,10300,2018,6,16,0,0,1,0,0
41,1.0,12000,2018,6,18,0,0,1,0,0
101,1.0,9300,2018,6,20,0,0,1,0,0
44,1.0,8500,2018,6,22,0,0,1,0,0
75,1.0,9200,2018,6,23,0,0,1,0,0
77,1.0,8700,2018,6,25,0,0,1,0,0
45,1.0,8300,2018,6,30,0,0,1,0,0
53,1.0,8000,2018,7,6,0,0,1,0,0
170,1.0,11300,2018,7,7,0,0,1,0,0
57,1.0,10300,2018,7,9,0,0,1,0,0
103,1.0,7400,2018,7,12,0,0,1,0,0
4,1.0,12000,2018,7,13,0,0,1,0,0
31,1.0,9300,2018,7,14,0,0,1,0,0
52,1.0,10300,2018,7,16,0,0,1,0,0
21,1.0,9600,2018,7,18,0,0,1,0,0
17,1.0,13700,2018,7,19,0,0,1,0,0
80,1.0,8900,2018,7,20,0,0,1,0,0
75,1.0,8600,2018,7,21,0,0,1,0,0
9,1.0,9500,2018,7,24,0,0,1,0,0
139,1.0,6500,2018,7,26,0,0,1,0,0
25,1.0,5300,2018,7,27,0,0,1,0,0
37,1.0,10800,2018,7,30,0,0,1,0,0
49,1.0,7400,2018,7,31,0,0,1,0,0
58,1.0,9200,2018,8,1,0,0,1,0,0
32,1.0,10100,2018,8,2,0,0,1,0,0
10,1.0,16000,2018,8,3,0,0,1,0,0
87,1.0,12100,2018,8,4,0,0,1,0,0
49,1.0,12200,2018,8,6,0,0,1,0,0
16,1.0,12000,2018,8,7,0,0,1,0,0
34,1.0,12500,2018,8,9,0,0,1,0,0
53,1.0,14700,2018,8,10,0,0,1,0,0
55,1.0,10800,2018,8,11,0,0,1,0,0
104,1.0,10400,2018,8,13,0,0,1,0,0
46,1.0,12300,2018,8,15,0,0,1,0,0
59,1.0,10200,2018,8,16,0,0,1,0,0
34,1.0,11100,2018,8,17,0,0,1,0,0
9,1.0,6000,2018,8,18,0,0,1,0,0
30,1.0,12900,2018,8,24,0,0,1,0,0
30,1.0,15500,2018,8,31,0,0,1,0,0
46,1.0,12800,2018,9,6,0,0,1,0,0
28,1.0,13400,2018,9,8,0,0,1,0,0
8,1.0,15000,2018,9,13,0,0,1,0,0
44,1.0,13700,2018,9,14,0,0,1,0,0
59,1.0,13300,2018,9,17,0,0,1,0,0
8,1.0,15000,2018,9,18,0,0,1,0,0
7,1.0,15000,2018,9,20,0,0,1,0,0
117,1.0,17800,2018,9,27,0,0,1,0,0
33,1.0,11500,2018,10,4,0,0,1,0,0
4,1.0,12500,2018,10,5,0,0,1,0,0
29,1.0,10000,2018,10,6,0,0,1,0,0
82,1.0,11800,2018,10,8,0,0,1,0,0
36,1.0,12000,2018,10,11,0,0,1,0,0
12,1.0,14600,2018,10,12,0,0,1,0,0
38,1.0,11900,2018,10,13,0,0,1,0,0
44,1.0,7700,2018,10,15,0,0,1,0,0
65,1.0,9900,2018,10,16,0,0,1,0,0
23,1.0,13900,2018,10,18,0,0,1,0,0
8,1.0,13000,2018,10,19,0,0,1,0,0
84,1.0,11400,2018,10,22,0,0,1,0,0
13,1.0,12900,2018,10,24,0,0,1,0,0
75,1.0,11000,2018,10,25,0,0,1,0,0
8,1.0,11500,2018,10,26,0,0,1,0,0
96,1.0,12900,2018,10,27,0,0,1,0,0
8,1.0,6000,2018,10,29,0,0,1,0,0
12,1.0,12300,2018,10,30,0,0,1,0,0
9,1.0,9800,2018,10,31,0,0,1,0,0
9,1.0,14000,2018,11,2,0,0,1,0,0
64,1.0,8400,2018,11,5,0,0,1,0,0
27,1.0,10100,2018,11,6,0,0,1,0,0
21,1.0,16300,2018,11,8,0,0,1,0,0
23,1.0,15000,2018,11,9,0,0,1,0,0
47,1.0,13200,2018,11,10,0,0,1,0,0
49,1.0,10700,2018,11,17,0,0,1,0,0
61,1.0,18500,2018,11,19,0,0,1,0,0
51,1.0,11500,2018,11,20,0,0,1,0,0
50,1.0,9600,2018,11,21,0,0,1,0,0
69,1.0,11200,2018,11,22,0,0,1,0,0
60,1.0,7900,2018,11,23,0,0,1,0,0
74,1.0,11300,2018,11,24,0,0,1,0,0
59,1.0,10500,2018,11,26,0,0,1,0,0
74,1.0,6600,2018,11,27,0,0,1,0,0
95,1.0,11000,2018,11,29,0,0,1,0,0
51,1.0,11800,2018,11,30,0,0,1,0,0
39,1.0,13100,2018,12,1,0,0,1,0,0
10,1.0,12000,2018,12,3,0,0,1,0,0
18,1.0,10300,2018,12,5,0,0,1,0,0
9,1.0,11000,2018,12,6,0,0,1,0,0
23,1.0,8000,2018,12,7,0,0,1,0,0
35,1.0,10500,2018,12,11,0,0,1,0,0
114,1.0,12600,2018,12,12,0,0,1,0,0
54,1.0,10600,2018,12,13,0,0,1,0,0
27,1.0,10400,2018,12,14,0,0,1,0,0
34,1.0,12200,2018,12,15,0,0,1,0,0
25,1.0,12600,2018,12,17,0,0,1,0,0
18,1.0,9400,2018,12,18,0,0,1,0,0
11,1.0,13000,2018,12,19,0,0,1,0,0
15,1.0,14200,2018,12,20,0,0,1,0,0
24,1.0,10800,2018,12,25,0,0,1,0,0
58,1.0,12700,2018,12,27,0,0,1,0,0
27,1.0,14000,2018,12,31,0,0,1,0,0
74,1.0,17100,2019,1,2,0,0,1,0,0
50,1.0,15900,2019,1,3,0,0,1,0,0
145,1.0,12200,2019,1,4,0,0,1,0,0
144,1.0,16000,2019,1,5,0,0,1,0,0
87,1.0,9900,2019,1,7,0,0,1,0,0
62,1.0,7500,2019,1,8,0,0,1,0,0
52,1.0,7500,2019,1,10,0,0,1,0,0
49,1.0,11800,2019,1,11,0,0,1,0,0
43,1.0,13600,2019,1,12,0,0,1,0,0
50,1.0,20000,2019,1,14,0,0,1,0,0
113,1.0,14900,2019,1,15,0,0,1,0,0
39,1.0,8800,2019,1,16,0,0,1,0,0
38,1.0,12400,2019,1,17,0,0,1,0,0
61,1.0,15700,2019,1,19,0,0,1,0,0
56,1.0,12100,2019,1,21,0,0,1,0,0
15,1.0,13000,2019,1,22,0,0,1,0,0
20,1.0,13500,2019,1,23,0,0,1,0,0
11,1.0,13700,2019,1,24,0,0,1,0,0
14,1.0,13500,2019,1,25,0,0,1,0,0
74,1.0,14400,2019,1,26,0,0,1,0,0
18,1.0,13500,2019,1,29,0,0,1,0,0
54,1.0,15700,2019,1,30,0,0,1,0,0
21,1.0,13300,2019,1,31,0,0,1,0,0
41,1.0,13500,2019,2,1,0,0,1,0,0
164,1.0,9600,2019,2,4,0,0,1,0,0
248,1.0,15400,2019,2,8,0,0,1,0,0
68,1.0,13700,2019,2,9,0,0,1,0,0
55,1.0,10600,2019,2,11,0,0,1,0,0
16,1.0,8900,2019,2,12,0,0,1,0,0
32,1.0,12000,2019,2,13,0,0,1,0,0
23,1.0,12700,2019,2,14,0,0,1,0,0
82,1.0,8800,2019,2,15,0,0,1,0,0
68,1.0,13700,2019,2,16,0,0,1,0,0
8,1.0,13000,2019,2,18,0,0,1,0,0
13,1.0,11900,2019,2,19,0,0,1,0,0
74,1.0,6200,2019,2,20,0,0,1,0,0
17,1.0,13100,2019,2,25,0,0,1,0,0
50,1.0,11100,2019,2,26,0,0,1,0,0
37,1.0,5300,2019,2,27,0,0,1,0,0
41,1.0,8400,2019,2,28,0,0,1,0,0
39,1.0,11500,2019,3,2,0,0,1,0,0
45,1.0,12200,2019,3,4,0,0,1,0,0
64,1.0,9200,2019,3,5,0,0,1,0,0
21,1.0,9000,2019,3,6,0,0,1,0,0
40,1.0,6100,2019,3,8,0,0,1,0,0
58,1.0,11200,2019,3,9,0,0,1,0,0
54,1.0,10100,2019,3,12,0,0,1,0,0
21,1.0,12000,2019,3,13,0,0,1,0,0
15,1.0,12200,2019,3,14,0,0,1,0,0
33,1.0,11300,2019,3,26,0,0,1,0,0
129,1.0,10100,2019,3,27,0,0,1,0,0
11,1.0,8800,2019,3,29,0,0,1,0,0
356,1.0,11800,2019,3,30,0,0,1,0,0
21,1.0,11800,2019,4,2,0,0,1,0,0
40,1.0,5500,2019,4,3,0,0,1,0,0
55,1.0,7200,2019,4,4,0,0,1,0,0
341,1.0,11100,2019,4,6,0,0,1,0,0
10,1.0,12000,2019,4,8,0,0,1,0,0
24,1.0,10500,2019,4,9,0,0,1,0,0
40,1.0,9700,2019,4,10,0,0,1,0,0
140,1.0,9700,2019,4,12,0,0,1,0,0
51,1.0,8900,2019,4,13,0,0,1,0,0
32,1.0,10600,2019,4,15,0,0,1,0,0
66,1.0,6800,2019,4,16,0,0,1,0,0
180,1.0,9000,2019,4,17,0,0,1,0,0
163,1.0,9900,2019,4,18,0,0,1,0,0
212,1.0,10800,2019,4,19,0,0,1,0,0
164,1.0,10500,2019,4,22,0,0,1,0,0
139,1.0,8900,2019,4,23,0,0,1,0,0
159,1.0,10600,2019,4,24,0,0,1,0,0
50,1.0,8500,2019,4,25,0,0,1,0,0
176,1.0,9100,2019,4,26,0,0,1,0,0
279,1.0,9500,2019,4,27,0,0,1,0,0
139,1.0,11400,2019,4,29,0,0,1,0,0
96,1.0,10500,2019,4,30,0,0,1,0,0
127,1.0,10200,2019,5,1,0,0,1,0,0
281,1.0,9400,2019,5,2,0,0,1,0,0
191,1.0,10100,2019,5,3,0,0,1,0,0
319,1.0,9900,2019,5,4,0,0,1,0,0
263,1.0,11100,2019,5,6,0,0,1,0,0
152,1.0,10800,2019,5,7,0,0,1,0,0
140,1.0,10800,2019,5,8,0,0,1,0,0
153,1.0,10300,2019,5,9,0,0,1,0,0
135,1.0,9900,2019,5,10,0,0,1,0,0
270,1.0,9800,2019,5,11,0,0,1,0,0
134,1.0,10500,2019,5,13,0,0,1,0,0
105,1.0,9300,2019,5,14,0,0,1,0,0
201,1.0,10100,2019,5,17,0,0,1,0,0
272,1.0,10100,2019,5,18,0,0,1,0,0
184,1.0,10500,2019,5,20,0,0,1,0,0
143,1.0,10200,2019,5,21,0,0,1,0,0
88,1.0,10200,2019,5,22,0,0,1,0,0
144,1.0,9800,2019,5,23,0,0,1,0,0
212,1.0,10400,2019,5,24,0,0,1,0,0
275,1.0,10600,2019,5,25,0,0,1,0,0
149,1.0,9800,2019,5,27,0,0,1,0,0
164,1.0,10100,2019,5,29,0,0,1,0,0
24,1.0,10200,2019,5,30,0,0,1,0,0
161,1.0,10300,2019,5,31,0,0,1,0,0
287,1.0,10000,2019,6,1,0,0,1,0,0
