amount,weight,avg_price,yyyy,mm,dd,origin_제주도,standard_10미,standard_20미,standard_25미,standard_5미
65537,2,4.5,230000,2019,2,1,1,0,0,0,1
65538,25,5.0,232400,2019,2,1,1,0,0,0,1
65547,40,6.0,75000,2019,2,2,1,0,1,0,0
65548,6,6.0,50000,2019,2,2,1,0,0,1,0
65553,19,5.0,238900,2019,2,2,1,0,0,0,1
65554,2,5.5,180000,2019,2,2,1,0,0,0,1
65566,1,3.5,50000,2019,2,8,1,1,0,0,0
65567,1,4.5,60000,2019,2,8,1,1,0,0,0
65568,3,5.0,80000,2019,2,8,1,1,0,0,0
65570,2,5.0,180000,2019,2,8,1,0,0,0,1
65577,3,5.0,190000,2019,2,9,1,0,0,0,1
65586,25,3.5,105200,2019,2,12,1,1,0,0,0
65587,17,4.5,161300,2019,2,12,1,1,0,0,0
65588,7,5.0,200000,2019,2,12,1,1,0,0,0
65591,5,5.5,75000,2019,2,12,1,0,1,0,0
65594,3,5.0,293300,2019,2,12,1,0,0,0,1
65595,1,5.5,310000,2019,2,12,1,0,0,0,1
65600,3,5.0,303300,2019,2,13,1,0,0,0,1
65605,3,3.5,105000,2019,2,14,1,1,0,0,0
65606,12,4.0,135000,2019,2,14,1,1,0,0,0
65607,14,4.5,167600,2019,2,14,1,1,0,0,0
65608,20,5.0,206300,2019,2,14,1,1,0,0,0
65611,34,5.0,249700,2019,2,14,1,0,0,0,1
65612,1,10.0,60000,2019,2,14,1,0,0,0,1
65625,15,3.0,61000,2019,2,15,1,1,0,0,0
65626,20,3.5,110000,2019,2,15,1,1,0,0,0
65627,6,4.5,149300,2019,2,15,1,1,0,0,0
65628,20,5.0,165000,2019,2,15,1,1,0,0,0
65631,3,4.8,200000,2019,2,15,1,0,0,0,1
65632,39,5.0,193300,2019,2,15,1,0,0,0,1
65649,68,3.5,90900,2019,2,16,1,1,0,0,0
65650,13,4.0,95000,2019,2,16,1,1,0,0,0
65651,55,4.5,124300,2019,2,16,1,1,0,0,0
65652,70,5.0,148000,2019,2,16,1,1,0,0,0
65655,1,5.0,27000,2019,2,16,1,0,1,0,0
65656,2,5.5,65000,2019,2,16,1,0,1,0,0
65657,20,5.0,170000,2019,2,16,1,0,0,0,1
65668,2,3.0,60000,2019,2,18,1,1,0,0,0
65669,49,3.5,84300,2019,2,18,1,1,0,0,0
65670,5,4.0,110000,2019,2,18,1,1,0,0,0
65671,45,4.5,106700,2019,2,18,1,1,0,0,0
65672,58,5.0,135700,2019,2,18,1,1,0,0,0
65674,1,10.0,25000,2019,2,18,1,0,1,0,0
65676,2,6.0,55000,2019,2,18,1,0,0,1,0
65684,5,3.0,60000,2019,2,19,1,1,0,0,0
65685,61,3.5,75900,2019,2,19,1,1,0,0,0
65686,31,4.0,100000,2019,2,19,1,1,0,0,0
65687,62,4.5,103400,2019,2,19,1,1,0,0,0
65688,38,5.0,121400,2019,2,19,1,1,0,0,0
65689,10,6.0,55000,2019,2,19,1,0,0,1,0
65691,1,3.0,110000,2019,2,19,1,0,0,0,1
65692,2,4.8,145000,2019,2,19,1,0,0,0,1
65693,17,5.0,148500,2019,2,19,1,0,0,0,1
65694,1,6.2,155000,2019,2,19,1,0,0,0,1
65704,12,3.5,67800,2019,2,20,1,1,0,0,0
65705,7,4.5,117000,2019,2,20,1,1,0,0,0
65706,23,5.0,120900,2019,2,20,1,1,0,0,0
65707,6,6.0,55000,2019,2,20,1,0,0,1,0
65710,10,5.0,135000,2019,2,20,1,0,0,0,1
65724,7,5.0,167100,2019,2,21,1,0,0,0,1
65741,1,3.5,85000,2019,2,23,1,1,0,0,0
65742,20,4.5,135000,2019,2,23,1,1,0,0,0
65743,10,5.0,169000,2019,2,23,1,1,0,0,0
65745,4,6.0,55000,2019,2,23,1,0,0,1,0
65747,1,3.0,80000,2019,2,23,1,0,0,0,1
65780,45,3.5,79800,2019,2,26,1,1,0,0,0
65781,1,4.0,90000,2019,2,26,1,1,0,0,0
65782,21,4.5,121700,2019,2,26,1,1,0,0,0
65783,57,5.0,133900,2019,2,26,1,1,0,0,0
65785,1,5.0,20000,2019,2,26,1,0,1,0,0
65786,33,6.0,48900,2019,2,26,1,0,0,1,0
65791,56,3.5,67500,2019,2,27,1,1,0,0,0
65792,17,4.0,90000,2019,2,27,1,1,0,0,0
65793,28,4.5,107500,2019,2,27,1,1,0,0,0
65794,54,5.0,125400,2019,2,27,1,1,0,0,0
65796,15,6.0,32000,2019,2,27,1,0,0,1,0
65797,21,5.0,148300,2019,2,27,1,0,0,0,1
65802,1,3.0,50000,2019,2,28,1,1,0,0,0
65803,35,3.5,59900,2019,2,28,1,1,0,0,0
65804,6,4.5,106700,2019,2,28,1,1,0,0,0
65805,10,5.0,121800,2019,2,28,1,1,0,0,0
65807,2,5.0,60000,2019,2,28,1,0,1,0,0
65808,26,6.0,55000,2019,2,28,1,0,0,1,0
65812,1,3.0,55000,2019,2,28,1,0,0,0,1
65813,7,5.0,148900,2019,2,28,1,0,0,0,1
65822,15,3.5,81000,2019,3,1,1,1,0,0,0
65823,6,4.5,111300,2019,3,1,1,1,0,0,0
65824,12,5.0,130000,2019,3,1,1,1,0,0,0
65827,9,5.0,57000,2019,3,1,1,0,1,0,0
65828,29,6.0,54200,2019,3,1,1,0,0,1,0
65832,11,5.0,150000,2019,3,1,1,0,0,0,1
65833,1,5.5,150000,2019,3,1,1,0,0,0,1
65838,45,3.5,78200,2019,3,2,1,1,0,0,0
65839,1,4.0,95000,2019,3,2,1,1,0,0,0
65840,15,4.5,120000,2019,3,2,1,1,0,0,0
65841,20,5.0,134800,2019,3,2,1,1,0,0,0
65843,2,5.0,55000,2019,3,2,1,0,1,0,0
65844,6,6.0,70000,2019,3,2,1,0,1,0,0
65845,21,6.0,60000,2019,3,2,1,0,0,1,0
65849,1,4.0,130000,2019,3,2,1,0,0,0,1
65850,23,5.0,150000,2019,3,2,1,0,0,0,1
65862,37,3.5,82800,2019,3,4,1,1,0,0,0
65863,7,4.0,95000,2019,3,4,1,1,0,0,0
65864,31,4.5,105900,2019,3,4,1,1,0,0,0
65865,63,5.0,120500,2019,3,4,1,1,0,0,0
65868,2,5.0,55000,2019,3,4,1,0,1,0,0
65870,38,6.0,52100,2019,3,4,1,0,0,1,0
65881,33,3.5,86000,2019,3,5,1,1,0,0,0
65882,38,5.0,127000,2019,3,5,1,1,0,0,0
65883,14,6.0,75000,2019,3,5,1,0,1,0,0
65884,16,6.0,60000,2019,3,5,1,0,0,1,0
65887,2,5.0,152000,2019,3,5,1,0,0,0,1
65896,9,3.5,90000,2019,3,6,1,1,0,0,0
65897,14,4.0,106000,2019,3,6,1,1,0,0,0
65898,14,4.5,128500,2019,3,6,1,1,0,0,0
65899,53,5.0,141900,2019,3,6,1,1,0,0,0
65902,39,6.0,73000,2019,3,6,1,0,1,0,0
65913,9,3.5,95000,2019,3,7,1,1,0,0,0
65914,4,4.0,112500,2019,3,7,1,1,0,0,0
65915,5,4.5,135000,2019,3,7,1,1,0,0,0
65916,5,5.0,175000,2019,3,7,1,1,0,0,0
65920,1,5.0,165000,2019,3,7,1,0,0,0,1
65956,26,3.5,103000,2019,3,11,1,1,0,0,0
65957,19,5.0,139700,2019,3,11,1,1,0,0,0
65961,1,3.2,95000,2019,3,11,1,0,0,0,1
65962,14,5.0,155000,2019,3,11,1,0,0,0,1
65996,51,3.5,88500,2019,3,13,1,1,0,0,0
65997,24,4.0,101800,2019,3,13,1,1,0,0,0
65998,22,4.5,117000,2019,3,13,1,1,0,0,0
65999,80,5.0,129600,2019,3,13,1,1,0,0,0
66002,11,5.0,129100,2019,3,13,1,0,0,0,1
66012,28,5.0,110000,2019,3,14,1,1,0,0,0
66013,6,6.0,73300,2019,3,14,1,0,1,0,0
66014,6,6.0,60000,2019,3,14,1,0,0,1,0
66021,21,3.5,91000,2019,3,15,1,1,0,0,0
66022,9,4.5,108000,2019,3,15,1,1,0,0,0
66023,27,5.0,131100,2019,3,15,1,1,0,0,0
66025,1,5.0,175000,2019,3,15,1,0,0,0,1
66033,23,5.0,128500,2019,3,16,1,0,0,0,1
66040,34,3.5,87200,2019,3,18,1,1,0,0,0
66041,7,4.0,102000,2019,3,18,1,1,0,0,0
66042,28,4.5,119900,2019,3,18,1,1,0,0,0
66043,74,5.0,128000,2019,3,18,1,1,0,0,0
66045,27,5.0,131400,2019,3,18,1,0,0,0,1
66065,37,3.5,82000,2019,3,19,1,1,0,0,0
66066,26,4.0,96000,2019,3,19,1,1,0,0,0
66067,27,4.5,105000,2019,3,19,1,1,0,0,0
66068,52,5.0,114900,2019,3,19,1,1,0,0,0
66070,3,6.0,60000,2019,3,19,1,0,0,1,0
66080,55,3.5,69200,2019,3,20,1,1,0,0,0
66081,9,4.0,82000,2019,3,20,1,1,0,0,0
66082,26,4.5,88800,2019,3,20,1,1,0,0,0
66083,69,5.0,102000,2019,3,20,1,1,0,0,0
66085,1,6.0,55000,2019,3,20,1,0,1,0,0
66086,7,6.0,45700,2019,3,20,1,0,0,1,0
66087,9,5.0,120000,2019,3,20,1,0,0,0,1
66102,46,3.5,58900,2019,3,21,1,1,0,0,0
66103,25,4.5,77400,2019,3,21,1,1,0,0,0
66104,25,5.0,100000,2019,3,21,1,1,0,0,0
66106,19,6.0,49500,2019,3,21,1,0,0,1,0
66117,50,3.5,57200,2019,3,22,1,1,0,0,0
66118,14,4.5,80000,2019,3,22,1,1,0,0,0
66119,29,5.0,103700,2019,3,22,1,1,0,0,0
66120,6,5.5,60000,2019,3,22,1,0,1,0,0
66122,14,6.0,55000,2019,3,22,1,0,0,1,0
66128,38,3.5,57300,2019,3,23,1,1,0,0,0
66129,18,4.0,70000,2019,3,23,1,1,0,0,0
66130,55,4.5,75800,2019,3,23,1,1,0,0,0
66131,73,5.0,100600,2019,3,23,1,1,0,0,0
66132,7,6.0,60000,2019,3,23,1,0,0,1,0
66141,53,3.5,65000,2019,3,25,1,1,0,0,0
66142,4,5.0,110000,2019,3,25,1,1,0,0,0
66143,5,6.0,70000,2019,3,25,1,0,1,0,0
66144,1,6.0,61000,2019,3,25,1,0,0,1,0
66146,26,5.0,120000,2019,3,25,1,0,0,0,1
66157,47,3.5,77300,2019,3,26,1,1,0,0,0
66158,29,4.5,106000,2019,3,26,1,1,0,0,0
66159,16,5.0,126300,2019,3,26,1,1,0,0,0
66161,6,6.0,70000,2019,3,26,1,0,0,1,0
66162,3,5.0,130000,2019,3,26,1,0,0,0,1
66168,9,3.0,56000,2019,3,27,1,1,0,0,0
66169,60,3.5,61700,2019,3,27,1,1,0,0,0
66170,20,4.0,75300,2019,3,27,1,1,0,0,0
66171,58,4.5,78200,2019,3,27,1,1,0,0,0
66172,85,5.0,102400,2019,3,27,1,1,0,0,0
66173,6,5.5,62500,2019,3,27,1,0,1,0,0
66174,5,6.0,47000,2019,3,27,1,0,0,1,0
66177,51,5.0,107300,2019,3,27,1,0,0,0,1
66194,92,3.5,59400,2019,3,28,1,1,0,0,0
66195,61,4.5,80600,2019,3,28,1,1,0,0,0
66196,63,5.0,103200,2019,3,28,1,1,0,0,0
66197,10,5.5,60000,2019,3,28,1,0,1,0,0
66199,21,6.0,47600,2019,3,28,1,0,0,1,0
66204,1,3.0,50000,2019,3,28,1,0,0,0,1
66209,41,3.0,47700,2019,3,29,1,1,0,0,0
66210,83,3.5,55000,2019,3,29,1,1,0,0,0
66211,31,4.0,74600,2019,3,29,1,1,0,0,0
66212,54,4.5,81600,2019,3,29,1,1,0,0,0
66213,60,5.0,100900,2019,3,29,1,1,0,0,0
66217,1,4.5,40000,2019,3,29,1,0,1,0,0
66218,44,5.5,50000,2019,3,29,1,0,1,0,0
66219,11,6.0,55000,2019,3,29,1,0,0,1,0
66224,9,5.0,130000,2019,3,29,1,0,0,0,1
66229,7,3.0,45000,2019,3,30,1,1,0,0,0
66230,88,3.5,53300,2019,3,30,1,1,0,0,0
66231,34,4.0,78200,2019,3,30,1,1,0,0,0
66232,90,4.5,84300,2019,3,30,1,1,0,0,0
66233,73,5.0,103100,2019,3,30,1,1,0,0,0
66237,13,5.5,55000,2019,3,30,1,0,1,0,0
66238,6,6.0,48300,2019,3,30,1,0,0,1,0
66243,38,5.0,122800,2019,3,30,1,0,0,0,1
66248,32,3.5,55700,2019,4,1,1,1,0,0,0
66249,16,4.0,90000,2019,4,1,1,1,0,0,0
66250,15,4.5,116000,2019,4,1,1,1,0,0,0
66251,36,5.0,131700,2019,4,1,1,1,0,0,0
66256,1,5.5,60000,2019,4,1,1,0,1,0,0
66257,38,6.0,65100,2019,4,1,1,0,1,0,0
66259,22,6.0,43100,2019,4,1,1,0,0,1,0
66262,6,5.0,146700,2019,4,1,1,0,0,0,1
66263,1,10.0,300000,2019,4,1,1,0,0,0,1
66269,1,5.0,130000,2019,4,2,1,1,0,0,0
66272,1,4.0,125000,2019,4,2,1,0,0,0,1
66278,51,3.5,69300,2019,4,3,1,1,0,0,0
66279,18,4.0,96000,2019,4,3,1,1,0,0,0
66280,48,4.5,108200,2019,4,3,1,1,0,0,0
66281,64,5.0,141900,2019,4,3,1,1,0,0,0
66283,1,6.0,60000,2019,4,3,1,0,0,1,0
66289,58,3.5,64900,2019,4,4,1,1,0,0,0
66290,14,4.0,100000,2019,4,4,1,1,0,0,0
66291,30,4.5,109900,2019,4,4,1,1,0,0,0
66292,49,5.0,131600,2019,4,4,1,1,0,0,0
66295,5,6.0,36000,2019,4,4,1,0,0,1,0
66299,49,5.0,122200,2019,4,4,1,0,0,0,1
66310,1,3.0,55000,2019,4,5,1,1,0,0,0
66311,55,3.5,68700,2019,4,5,1,1,0,0,0
66312,16,4.0,88000,2019,4,5,1,1,0,0,0
66313,21,4.5,105500,2019,4,5,1,1,0,0,0
66314,57,5.0,129700,2019,4,5,1,1,0,0,0
66317,12,6.0,47500,2019,4,5,1,0,0,1,0
66322,1,4.5,125000,2019,4,5,1,0,0,0,1
66323,1,5.0,125000,2019,4,5,1,0,0,0,1
66329,13,3.5,84500,2019,4,6,1,1,0,0,0
66330,8,4.0,95000,2019,4,6,1,1,0,0,0
66331,14,4.5,109600,2019,4,6,1,1,0,0,0
66332,16,5.0,131100,2019,4,6,1,1,0,0,0
66334,1,5.0,55000,2019,4,6,1,0,1,0,0
66335,1,5.5,60000,2019,4,6,1,0,1,0,0
66336,15,6.0,60000,2019,4,6,1,0,0,1,0
66341,5,5.0,141600,2019,4,6,1,0,0,0,1
66342,1,5.5,150000,2019,4,6,1,0,0,0,1
66354,28,3.5,73500,2019,4,8,1,1,0,0,0
66355,6,4.0,92000,2019,4,8,1,1,0,0,0
66356,38,4.5,105800,2019,4,8,1,1,0,0,0
66357,53,5.0,126200,2019,4,8,1,1,0,0,0
66359,10,6.0,80000,2019,4,8,1,0,1,0,0
66372,3,3.5,90000,2019,4,9,1,1,0,0,0
66373,40,5.0,132700,2019,4,9,1,1,0,0,0
66377,1,3.2,115000,2019,4,9,1,0,0,0,1
66378,2,5.0,145000,2019,4,9,1,0,0,0,1
66392,48,3.5,81000,2019,4,10,1,1,0,0,0
66393,10,4.0,100000,2019,4,10,1,1,0,0,0
66394,40,4.5,113000,2019,4,10,1,1,0,0,0
66395,37,5.0,134300,2019,4,10,1,1,0,0,0
66402,12,5.0,140000,2019,4,10,1,0,0,0,1
66403,2,5.5,145000,2019,4,10,1,0,0,0,1
66404,2,6.0,140000,2019,4,10,1,0,0,0,1
66407,40,3.5,80300,2019,4,11,1,1,0,0,0
66408,12,4.0,96700,2019,4,11,1,1,0,0,0
66409,38,4.5,114100,2019,4,11,1,1,0,0,0
66410,57,5.0,131700,2019,4,11,1,1,0,0,0
66412,2,5.0,152000,2019,4,11,1,0,0,0,1
66423,31,3.5,86300,2019,4,12,1,1,0,0,0
66424,12,4.5,115000,2019,4,12,1,1,0,0,0
66425,26,5.0,130500,2019,4,12,1,1,0,0,0
66428,3,5.0,150000,2019,4,12,1,0,0,0,1
66434,15,3.5,93800,2019,4,13,1,1,0,0,0
66435,7,4.0,110000,2019,4,13,1,1,0,0,0
66436,10,4.5,135000,2019,4,13,1,1,0,0,0
66437,22,5.0,144100,2019,4,13,1,1,0,0,0
66438,12,5.0,149800,2019,4,13,1,0,0,0,1
66445,4,3.5,105000,2019,4,15,1,1,0,0,0
66446,1,5.0,170000,2019,4,15,1,1,0,0,0
66456,34,3.5,91200,2019,4,16,1,1,0,0,0
66457,5,4.0,107000,2019,4,16,1,1,0,0,0
66458,1,4.3,100000,2019,4,16,1,1,0,0,0
66459,24,4.5,124500,2019,4,16,1,1,0,0,0
66460,51,5.0,142700,2019,4,16,1,1,0,0,0
66463,30,5.0,152900,2019,4,16,1,0,0,0,1
66476,49,3.5,85400,2019,4,17,1,1,0,0,0
66477,2,4.0,106000,2019,4,17,1,1,0,0,0
66478,23,4.5,121100,2019,4,17,1,1,0,0,0
66479,43,5.0,142800,2019,4,17,1,1,0,0,0
66488,12,5.0,159000,2019,4,17,1,0,0,0,1
66499,52,3.5,75300,2019,4,18,1,1,0,0,0
66500,13,4.0,105000,2019,4,18,1,1,0,0,0
66501,30,4.5,110100,2019,4,18,1,1,0,0,0
66502,24,5.0,141800,2019,4,18,1,1,0,0,0
66503,4,6.0,85000,2019,4,18,1,0,1,0,0
66505,1,6.0,65000,2019,4,18,1,0,0,1,0
66520,6,3.0,69200,2019,4,19,1,1,0,0,0
66521,38,3.5,85700,2019,4,19,1,1,0,0,0
66522,23,4.0,112600,2019,4,19,1,1,0,0,0
66523,13,4.5,138100,2019,4,19,1,1,0,0,0
66524,15,5.0,158700,2019,4,19,1,1,0,0,0
66525,3,5.0,55000,2019,4,19,1,0,1,0,0
66526,1,5.5,65000,2019,4,19,1,0,1,0,0
66527,1,2.5,75000,2019,4,19,1,0,0,0,1
66528,2,5.0,180000,2019,4,19,1,0,0,0,1
66536,105,3.5,67900,2019,4,20,1,1,0,0,0
66537,29,4.0,96600,2019,4,20,1,1,0,0,0
66538,33,4.5,105900,2019,4,20,1,1,0,0,0
66539,34,5.0,131400,2019,4,20,1,1,0,0,0
66545,42,5.5,59400,2019,4,20,1,0,1,0,0
66546,2,6.0,75000,2019,4,20,1,0,1,0,0
66547,7,6.0,49300,2019,4,20,1,0,0,1,0
66556,20,3.0,33000,2019,4,22,1,1,0,0,0
66557,23,3.5,42200,2019,4,22,1,1,0,0,0
66558,2,4.0,100000,2019,4,22,1,1,0,0,0
66559,14,4.5,110700,2019,4,22,1,1,0,0,0
66560,20,5.0,136600,2019,4,22,1,1,0,0,0
66563,1,4.0,30000,2019,4,22,1,0,1,0,0
66564,2,5.0,50000,2019,4,22,1,0,1,0,0
66565,59,5.5,36200,2019,4,22,1,0,1,0,0
66566,4,6.0,38800,2019,4,22,1,0,0,1,0
66581,1,4.5,125000,2019,4,23,1,0,0,0,1
66587,42,3.5,70300,2019,4,24,1,1,0,0,0
66588,3,4.0,105000,2019,4,24,1,1,0,0,0
66589,14,4.5,124900,2019,4,24,1,1,0,0,0
66590,29,5.0,154000,2019,4,24,1,1,0,0,0
66592,24,6.0,47300,2019,4,24,1,0,0,1,0
66597,10,5.0,162500,2019,4,24,1,0,0,0,1
66614,54,3.5,67700,2019,4,25,1,1,0,0,0
66615,5,4.0,100000,2019,4,25,1,1,0,0,0
66616,18,4.5,113100,2019,4,25,1,1,0,0,0
66617,6,5.0,141000,2019,4,25,1,1,0,0,0
66618,10,6.0,67000,2019,4,25,1,0,1,0,0
66619,30,6.0,45200,2019,4,25,1,0,0,1,0
66622,30,5.0,115700,2019,4,25,1,0,0,0,1
66631,8,3.0,60000,2019,4,26,1,1,0,0,0
66632,61,3.5,50700,2019,4,26,1,1,0,0,0
66633,10,4.0,100000,2019,4,26,1,1,0,0,0
66634,22,4.5,110200,2019,4,26,1,1,0,0,0
66635,20,5.0,138000,2019,4,26,1,1,0,0,0
66637,1,5.0,15000,2019,4,26,1,0,1,0,0
66638,25,6.0,67000,2019,4,26,1,0,1,0,0
66639,43,6.0,38100,2019,4,26,1,0,0,1,0
66642,18,5.0,127400,2019,4,26,1,0,0,0,1
66649,27,3.5,70800,2019,4,27,1,1,0,0,0
66650,20,4.5,99500,2019,4,27,1,1,0,0,0
66651,18,5.0,113800,2019,4,27,1,1,0,0,0
66652,20,6.0,63000,2019,4,27,1,0,1,0,0
66653,12,6.0,48000,2019,4,27,1,0,0,1,0
66655,24,5.0,116500,2019,4,27,1,0,0,0,1
66669,6,3.5,82000,2019,4,29,1,1,0,0,0
66670,16,4.5,106600,2019,4,29,1,1,0,0,0
66671,30,5.0,134700,2019,4,29,1,1,0,0,0
66673,51,6.0,60000,2019,4,29,1,0,1,0,0
66674,18,6.0,46700,2019,4,29,1,0,0,1,0
66675,4,5.0,102000,2019,4,29,1,0,0,0,1
66684,2,3.5,88500,2019,4,30,1,1,0,0,0
66685,2,4.5,120000,2019,4,30,1,1,0,0,0
66686,9,5.0,152000,2019,4,30,1,1,0,0,0
66690,15,6.0,48300,2019,4,30,1,0,0,1,0
66694,1,5.0,160000,2019,4,30,1,0,0,0,1
66707,6,5.0,140000,2019,5,1,1,0,0,0,1
66723,2,3.5,100000,2019,5,3,1,1,0,0,0
66724,2,4.0,120000,2019,5,3,1,1,0,0,0
66725,6,4.5,148300,2019,5,3,1,1,0,0,0
66726,11,5.0,180500,2019,5,3,1,1,0,0,0
66729,2,6.0,85000,2019,5,3,1,0,1,0,0
66734,32,5.0,152000,2019,5,3,1,0,0,0,1
66740,11,3.5,98000,2019,5,4,1,1,0,0,0
66741,3,4.0,116700,2019,5,4,1,1,0,0,0
66742,4,4.5,133000,2019,5,4,1,1,0,0,0
66743,4,5.0,175000,2019,5,4,1,1,0,0,0
66745,17,6.0,55600,2019,5,4,1,0,0,1,0
66753,31,5.0,144700,2019,5,4,1,0,0,0,1
66760,13,3.0,51800,2019,5,6,1,1,0,0,0
66761,36,3.5,83500,2019,5,6,1,1,0,0,0
66762,13,4.0,102700,2019,5,6,1,1,0,0,0
66763,19,4.5,133900,2019,5,6,1,1,0,0,0
66764,49,5.0,139700,2019,5,6,1,1,0,0,0
66767,17,5.0,55000,2019,5,6,1,0,1,0,0
66768,1,6.0,65000,2019,5,6,1,0,1,0,0
66778,6,3.0,65000,2019,5,7,1,1,0,0,0
66779,21,3.5,88700,2019,5,7,1,1,0,0,0
66780,4,4.0,120000,2019,5,7,1,1,0,0,0
66781,19,4.5,124500,2019,5,7,1,1,0,0,0
66782,14,5.0,167100,2019,5,7,1,1,0,0,0
66787,21,6.0,52000,2019,5,7,1,0,0,1,0
66792,25,5.0,140200,2019,5,7,1,0,0,0,1
66801,21,3.5,89800,2019,5,8,1,1,0,0,0
66802,19,4.5,120600,2019,5,8,1,1,0,0,0
66803,24,5.0,154800,2019,5,8,1,1,0,0,0
66804,1,5.5,155000,2019,5,8,1,1,0,0,0
66805,1,6.0,80000,2019,5,8,1,0,1,0,0
66806,38,6.0,51000,2019,5,8,1,0,0,1,0
66809,10,5.0,140000,2019,5,8,1,0,0,0,1
66821,14,3.0,57900,2019,5,9,1,1,0,0,0
66822,48,3.5,87300,2019,5,9,1,1,0,0,0
66823,15,4.0,103900,2019,5,9,1,1,0,0,0
66824,19,4.5,123300,2019,5,9,1,1,0,0,0
66825,17,5.0,153800,2019,5,9,1,1,0,0,0
66827,1,4.5,30000,2019,5,9,1,0,1,0,0
66828,3,5.0,55000,2019,5,9,1,0,1,0,0
66830,13,5.0,26000,2019,5,9,1,0,0,1,0
66831,1,6.0,60000,2019,5,9,1,0,0,1,0
66841,24,3.5,88000,2019,5,10,1,1,0,0,0
66842,12,4.5,119300,2019,5,10,1,1,0,0,0
66843,16,5.0,159800,2019,5,10,1,1,0,0,0
66844,7,5.0,55000,2019,5,10,1,0,1,0,0
66847,9,6.0,45000,2019,5,10,1,0,0,1,0
66852,22,5.0,153900,2019,5,10,1,0,0,0,1
66861,2,3.0,65000,2019,5,11,1,1,0,0,0
66862,33,3.5,90600,2019,5,11,1,1,0,0,0
66863,4,4.0,110000,2019,5,11,1,1,0,0,0
66864,30,4.5,124700,2019,5,11,1,1,0,0,0
66865,19,5.0,162700,2019,5,11,1,1,0,0,0
66867,13,5.0,50000,2019,5,11,1,0,1,0,0
66868,20,5.0,28000,2019,5,11,1,0,0,1,0
66869,2,5.5,35000,2019,5,11,1,0,0,1,0
66870,1,6.0,42000,2019,5,11,1,0,0,1,0
66878,1,2.0,22000,2019,5,13,1,1,0,0,0
66879,5,2.5,38000,2019,5,13,1,1,0,0,0
66880,3,3.0,65000,2019,5,13,1,1,0,0,0
66881,39,3.5,82100,2019,5,13,1,1,0,0,0
66882,9,4.0,108700,2019,5,13,1,1,0,0,0
66883,15,4.5,123100,2019,5,13,1,1,0,0,0
66884,46,5.0,138400,2019,5,13,1,1,0,0,0
66886,5,5.0,46000,2019,5,13,1,0,1,0,0
66887,25,6.0,47000,2019,5,13,1,0,0,1,0
66901,3,3.0,65000,2019,5,14,1,1,0,0,0
66902,38,3.5,77700,2019,5,14,1,1,0,0,0
66903,2,4.0,110000,2019,5,14,1,1,0,0,0
66904,22,4.5,113000,2019,5,14,1,1,0,0,0
66905,42,5.0,119600,2019,5,14,1,1,0,0,0
66906,1,5.5,133000,2019,5,14,1,1,0,0,0
66908,5,5.0,42000,2019,5,14,1,0,1,0,0
66910,14,5.0,27000,2019,5,14,1,0,0,1,0
66911,27,6.0,35000,2019,5,14,1,0,0,1,0
66919,1,3.0,60000,2019,5,15,1,1,0,0,0
66920,40,3.5,78000,2019,5,15,1,1,0,0,0
66921,4,4.0,105000,2019,5,15,1,1,0,0,0
66922,22,4.5,102200,2019,5,15,1,1,0,0,0
66923,37,5.0,120800,2019,5,15,1,1,0,0,0
66925,12,5.0,23600,2019,5,15,1,0,0,1,0
66926,28,6.0,32000,2019,5,15,1,0,0,1,0
66933,1,3.4,80000,2019,5,15,1,0,0,0,1
66934,55,5.0,118700,2019,5,15,1,0,0,0,1
66935,1,7.5,140000,2019,5,15,1,0,0,0,1
66936,28,3.5,83200,2019,5,16,1,1,0,0,0
66937,3,4.0,105000,2019,5,16,1,1,0,0,0
66938,10,4.5,112000,2019,5,16,1,1,0,0,0
66939,23,5.0,129300,2019,5,16,1,1,0,0,0
66943,21,6.0,46000,2019,5,16,1,0,0,1,0
66949,1,3.4,80000,2019,5,17,1,1,0,0,0
66950,22,3.5,85500,2019,5,17,1,1,0,0,0
66951,10,4.0,108000,2019,5,17,1,1,0,0,0
66952,16,4.5,126100,2019,5,17,1,1,0,0,0
66953,15,5.0,152000,2019,5,17,1,1,0,0,0
66954,1,7.0,160000,2019,5,17,1,1,0,0,0
66959,45,5.0,41000,2019,5,17,1,0,0,1,0
66960,5,6.0,41000,2019,5,17,1,0,0,1,0
66966,14,3.5,84600,2019,5,18,1,1,0,0,0
66967,8,3.8,83000,2019,5,18,1,1,0,0,0
66968,9,4.5,122200,2019,5,18,1,1,0,0,0
66969,8,5.0,161300,2019,5,18,1,1,0,0,0
66972,41,6.0,44400,2019,5,18,1,0,0,1,0
66978,1,5.0,175000,2019,5,18,1,0,0,0,1
66989,18,3.5,95000,2019,5,20,1,1,0,0,0
66990,7,4.0,105000,2019,5,20,1,1,0,0,0
66991,17,4.5,130600,2019,5,20,1,1,0,0,0
66992,37,5.0,138900,2019,5,20,1,1,0,0,0
66993,20,6.0,50000,2019,5,20,1,0,0,1,0
66996,26,5.0,147500,2019,5,20,1,0,0,0,1
66997,1,5.3,155000,2019,5,20,1,0,0,0,1
67009,15,5.0,135000,2019,5,21,1,1,0,0,0
67010,25,6.0,55200,2019,5,21,1,0,0,1,0
67013,7,5.0,139300,2019,5,21,1,0,0,0,1
67023,20,5.0,152000,2019,5,22,1,1,0,0,0
