amount,weight,avg_price,yyyy,mm,dd,origin_방어진,origin_속초,origin_제주도,origin_죽변,standard_20미,standard_2단,standard_대,standard_중
43787,37,10.0,109800,2018,1,22,0,0,1,0,0,0,1,0
43788,10,15.0,83000,2018,1,22,0,0,1,0,0,0,1,0
43789,3,25.0,100000,2018,1,22,0,0,1,0,0,0,1,0
43791,33,25.0,83300,2018,1,22,0,0,1,0,0,0,0,1
43795,26,15.0,100000,2018,1,23,1,0,0,0,0,1,0,0
43797,11,15.0,110900,2018,1,23,1,0,0,0,0,0,1,0
43798,15,15.0,131700,2018,1,23,1,0,0,0,0,0,0,1
43802,108,13.0,6000,2018,1,23,0,1,0,0,1,0,0,0
43803,52,13.0,7700,2018,1,23,0,1,0,0,0,0,0,1
43815,11,15.0,100000,2018,1,24,1,0,0,0,0,1,0,0
43816,21,15.0,100000,2018,1,24,1,0,0,0,0,0,1,0
43819,35,13.0,7100,2018,1,24,0,1,0,0,0,0,0,1
43820,28,15.0,86900,2018,1,24,0,0,1,0,0,0,1,0
43821,12,13.0,13700,2018,1,24,0,0,1,0,0,0,0,1
43822,8,30.0,150000,2018,1,24,0,0,1,0,0,0,0,1
43835,28,15.0,94000,2018,1,25,0,0,1,0,0,0,0,1
43836,1,16.0,150000,2018,1,25,0,0,1,0,0,0,0,1
43837,2,30.0,150000,2018,1,25,0,0,1,0,0,0,0,1
43845,29,15.0,100000,2018,1,26,1,0,0,0,0,0,1,0
43846,15,23.0,100000,2018,1,26,1,0,0,0,0,0,1,0
43847,33,13.0,6000,2018,1,26,0,1,0,0,0,0,0,1
43848,5,15.0,88000,2018,1,26,0,0,1,0,0,0,0,1
43854,15,15.0,72700,2018,1,27,0,0,1,0,0,0,1,0
43857,7,15.0,120000,2018,1,29,1,0,0,0,0,1,0,0
43859,7,13.0,70000,2018,1,29,1,0,0,0,0,0,0,1
43860,235,13.0,5400,2018,1,29,0,1,0,0,0,0,0,1
43861,97,1.0,8000,2018,1,29,0,0,1,0,0,0,0,1
43862,28,10.0,95900,2018,1,29,0,0,1,0,0,0,0,1
43867,6,13.0,100000,2018,1,30,1,0,0,0,0,1,0,0
43869,20,15.0,110000,2018,1,30,1,0,0,0,0,0,1,0
43870,20,13.0,100000,2018,1,30,1,0,0,0,0,0,0,1
43872,41,13.0,6700,2018,1,30,0,1,0,0,0,0,0,1
43873,17,15.0,81700,2018,1,30,0,0,1,0,0,0,1,0
43874,1,13.0,60000,2018,1,30,0,0,1,0,0,0,0,1
43882,13,15.0,135000,2018,1,31,1,0,0,0,0,1,0,0
43883,5,15.0,120000,2018,1,31,1,0,0,0,0,0,1,0
43884,24,15.0,100000,2018,1,31,1,0,0,0,0,0,0,1
43885,5,13.0,10000,2018,1,31,0,1,0,0,0,0,0,1
43886,10,15.0,115000,2018,1,31,0,0,1,0,0,0,1,0
43887,1,10.0,77000,2018,1,31,0,0,1,0,0,0,0,1
43888,24,15.0,98500,2018,1,31,0,0,1,0,0,0,0,1
43896,12,13.0,9200,2018,2,1,1,0,0,0,0,0,0,1
43897,66,15.0,109500,2018,2,1,1,0,0,0,0,0,0,1
43898,27,13.0,7400,2018,2,1,0,1,0,0,0,0,0,1
43899,10,1.0,9600,2018,2,1,0,0,1,0,0,0,1,0
43900,19,15.0,110000,2018,2,1,0,0,1,0,0,0,1,0
43906,36,15.0,116700,2018,2,2,1,0,0,0,0,1,0,0
43908,37,15.0,72000,2018,2,2,1,0,0,0,0,0,0,1
43909,6,13.0,10000,2018,2,2,0,1,0,0,0,0,0,1
43915,9,15.0,110000,2018,2,3,1,0,0,0,0,1,0,0
43916,40,15.0,127800,2018,2,3,1,0,0,0,0,0,1,0
43917,22,13.0,7100,2018,2,3,0,1,0,0,0,0,0,1
43919,81,15.0,119500,2018,2,3,0,0,1,0,0,0,0,1
43925,14,15.0,130000,2018,2,5,1,0,0,0,0,1,0,0
43926,7,15.0,130000,2018,2,5,1,0,0,0,0,0,1,0
43927,30,15.0,122700,2018,2,5,1,0,0,0,0,0,0,1
43929,42,15.0,110000,2018,2,5,0,0,1,0,0,0,1,0
43930,11,1.0,100000,2018,2,5,0,0,1,0,0,0,0,1
43931,64,8.0,108000,2018,2,5,0,0,1,0,0,0,0,1
43932,29,15.0,99000,2018,2,5,0,0,1,0,0,0,0,1
43933,3,18.0,131300,2018,2,5,0,0,1,0,0,0,0,1
43945,54,15.0,101800,2018,2,6,0,0,1,0,0,0,0,1
43954,1,7.0,52000,2018,2,8,0,0,1,0,0,0,0,1
43955,19,15.0,110300,2018,2,8,0,0,1,0,0,0,0,1
43956,35,13.0,8600,2018,2,9,0,1,0,0,0,0,0,1
43958,9,1.0,8000,2018,2,9,0,0,1,0,0,0,0,1
43959,78,15.0,116400,2018,2,9,0,0,1,0,0,0,0,1
43964,5,13.0,130000,2018,2,10,1,0,0,0,0,1,0,0
43965,18,15.0,150000,2018,2,10,1,0,0,0,0,1,0,0
43968,58,13.0,150000,2018,2,10,1,0,0,0,0,0,0,1
43969,29,13.0,8300,2018,2,10,0,1,0,0,0,0,0,1
43970,28,15.0,119200,2018,2,10,0,0,1,0,0,0,1,0
43971,2,15.0,50000,2018,2,10,0,0,1,0,0,0,0,1
43984,47,13.0,150000,2018,2,12,1,0,0,0,0,1,0,0
43985,10,15.0,140000,2018,2,12,1,0,0,0,0,1,0,0
43987,12,13.0,150000,2018,2,12,1,0,0,0,0,0,1,0
43988,151,1.0,1900,2018,2,12,1,0,0,0,0,0,0,1
43989,2,13.0,150000,2018,2,12,1,0,0,0,0,0,0,1
43990,60,15.0,120300,2018,2,12,1,0,0,0,0,0,0,1
43992,7,13.0,6000,2018,2,12,0,1,0,0,0,0,0,1
43993,26,15.0,10000,2018,2,12,0,1,0,0,0,0,0,1
43997,30,1.0,27200,2018,2,12,0,0,1,0,0,0,0,1
43998,83,15.0,113100,2018,2,12,0,0,1,0,0,0,0,1
44005,25,13.0,130000,2018,2,13,1,0,0,0,0,1,0,0
44006,31,15.0,140000,2018,2,13,1,0,0,0,0,1,0,0
44007,5,15.0,130000,2018,2,13,1,0,0,0,0,0,1,0
44008,3,15.0,130000,2018,2,13,1,0,0,0,0,0,0,1
44009,88,15.0,79000,2018,2,13,0,0,1,0,0,0,1,0
44010,3,1.0,50000,2018,2,13,0,0,1,0,0,0,0,1
44023,51,13.0,6700,2018,2,14,0,1,0,0,0,0,0,1
44024,14,1.0,63600,2018,2,14,0,0,1,0,0,0,0,1
44025,8,10.0,70000,2018,2,14,0,0,1,0,0,0,0,1
44029,13,15.0,95100,2018,2,15,0,0,1,0,0,0,1,0
44030,7,15.0,130000,2018,2,15,0,0,1,0,0,0,0,1
44034,17,13.0,120000,2018,2,20,1,0,0,0,0,1,0,0
44035,3,13.0,130000,2018,2,20,1,0,0,0,0,0,0,1
44036,206,13.0,5900,2018,2,20,0,1,0,0,0,0,0,1
44039,45,15.0,68600,2018,2,20,0,0,1,0,0,0,1,0
44040,1,13.0,30000,2018,2,20,0,0,1,0,0,0,0,1
44041,42,15.0,82100,2018,2,20,0,0,1,0,0,0,0,1
44042,6,18.0,106300,2018,2,20,0,0,1,0,0,0,0,1
44044,14,13.0,10000,2018,2,20,0,0,0,1,0,0,0,1
44053,18,13.0,120000,2018,2,21,1,0,0,0,0,1,0,0
44054,50,15.0,120800,2018,2,21,1,0,0,0,0,1,0,0
44055,10,13.0,120000,2018,2,21,1,0,0,0,0,0,1,0
44056,19,15.0,101600,2018,2,21,1,0,0,0,0,0,1,0
44057,4,10.0,20000,2018,2,21,1,0,0,0,0,0,0,1
44058,24,15.0,86700,2018,2,21,1,0,0,0,0,0,0,1
44059,141,13.0,5600,2018,2,21,0,1,0,0,0,0,0,1
44061,83,13.0,6200,2018,2,21,0,0,0,1,0,0,0,1
44071,13,15.0,110000,2018,2,22,1,0,0,0,0,0,1,0
44072,13,13.0,10000,2018,2,22,0,1,0,0,0,0,0,1
44073,27,15.0,67400,2018,2,22,0,0,1,0,0,0,1,0
44078,177,13.0,6400,2018,2,23,0,1,0,0,0,0,0,1
44079,90,1.0,6000,2018,2,23,0,0,1,0,0,0,0,1
44080,47,15.0,68800,2018,2,23,0,0,1,0,0,0,0,1
44087,26,13.0,12000,2018,2,24,1,0,0,0,0,1,0,0
44088,24,15.0,110000,2018,2,24,1,0,0,0,0,0,1,0
44089,1,15.0,120000,2018,2,24,1,0,0,0,0,0,0,1
44090,6,13.0,10000,2018,2,24,0,1,0,0,0,0,0,1
44091,25,15.0,69000,2018,2,24,0,0,1,0,0,0,1,0
44092,2,13.0,30000,2018,2,24,0,0,1,0,0,0,0,1
44103,50,15.0,100000,2018,2,26,1,0,0,0,0,1,0,0
44104,4,13.0,100000,2018,2,26,1,0,0,0,0,0,1,0
44105,46,15.0,100000,2018,2,26,1,0,0,0,0,0,1,0
44106,12,13.0,100000,2018,2,26,1,0,0,0,0,0,0,1
44107,3,15.0,110000,2018,2,26,1,0,0,0,0,0,0,1
44108,99,13.0,5200,2018,2,26,0,1,0,0,0,0,0,1
44109,1,10.0,30000,2018,2,26,0,0,1,0,0,0,0,1
44120,14,15.0,100000,2018,2,27,1,0,0,0,0,0,1,0
44122,70,13.0,6200,2018,2,27,0,1,0,0,0,0,0,1
44123,4,1.0,7000,2018,2,27,0,0,1,0,0,0,0,1
44124,73,15.0,71300,2018,2,27,0,0,1,0,0,0,0,1
44131,3,20.0,100000,2018,2,28,1,0,0,0,0,1,0,0
44133,10,15.0,100000,2018,2,28,1,0,0,0,0,0,1,0
44134,24,15.0,110000,2018,2,28,1,0,0,0,0,0,0,1
44135,10,13.0,10000,2018,2,28,0,1,0,0,0,0,0,1
44136,48,15.0,64000,2018,2,28,0,0,1,0,0,0,1,0
44137,1,13.0,30000,2018,2,28,0,0,1,0,0,0,0,1
44138,22,15.0,59800,2018,2,28,0,0,1,0,0,0,0,1
44153,6,13.0,80000,2018,3,1,1,0,0,0,0,1,0,0
44154,20,15.0,100000,2018,3,1,1,0,0,0,0,1,0,0
44155,10,13.0,112000,2018,3,1,1,0,0,0,0,0,1,0
44156,75,15.0,95300,2018,3,1,1,0,0,0,0,0,0,1
44158,16,13.0,10000,2018,3,1,0,1,0,0,0,0,0,1
44159,11,1.0,6000,2018,3,1,0,0,1,0,0,0,1,0
44160,67,15.0,63200,2018,3,1,0,0,1,0,0,0,1,0
44161,11,13.0,40000,2018,3,1,0,0,1,0,0,0,0,1
44162,13,15.0,50000,2018,3,1,0,0,1,0,0,0,0,1
44169,57,15.0,76800,2018,3,2,1,0,0,0,0,1,0,0
44170,29,15.0,80000,2018,3,2,1,0,0,0,0,0,1,0
44171,10,1.0,105000,2018,3,2,1,0,0,0,0,0,0,1
44172,33,15.0,88500,2018,3,2,1,0,0,0,0,0,0,1
44173,6,18.0,120000,2018,3,2,1,0,0,0,0,0,0,1
44175,76,1.0,7600,2018,3,2,0,0,1,0,0,0,1,0
44176,36,15.0,61800,2018,3,2,0,0,1,0,0,0,1,0
44182,18,15.0,106700,2018,3,3,1,0,0,0,0,1,0,0
44183,15,15.0,61700,2018,3,3,0,0,1,0,0,0,1,0
44184,92,1.0,7300,2018,3,3,0,0,1,0,0,0,0,1
44185,2,15.0,45000,2018,3,3,0,0,1,0,0,0,0,1
44186,1,25.0,93000,2018,3,3,0,0,1,0,0,0,0,1
44190,31,15.0,100000,2018,3,5,1,0,0,0,0,0,1,0
44191,1,13.0,20000,2018,3,5,1,0,0,0,0,0,0,1
44193,130,13.0,6500,2018,3,5,0,1,0,0,0,0,0,1
44196,50,1.0,7000,2018,3,5,0,0,1,0,0,0,1,0
44197,44,15.0,70600,2018,3,5,0,0,1,0,0,0,1,0
44198,74,13.0,72100,2018,3,5,0,0,1,0,0,0,0,1
44199,5,18.0,76400,2018,3,5,0,0,1,0,0,0,0,1
44211,3,13.0,100000,2018,3,6,1,0,0,0,0,1,0,0
44212,7,15.0,120000,2018,3,6,1,0,0,0,0,1,0,0
44213,37,15.0,110800,2018,3,6,1,0,0,0,0,0,1,0
44214,5,15.0,110000,2018,3,6,1,0,0,0,0,0,0,1
44215,43,13.0,4000,2018,3,6,0,1,0,0,0,0,0,1
44216,45,1.0,3500,2018,3,6,0,0,1,0,0,0,0,1
44217,14,13.0,57900,2018,3,6,0,0,1,0,0,0,0,1
44219,16,1.0,4100,2018,3,7,0,0,1,0,0,0,0,1
44220,30,15.0,79100,2018,3,7,0,0,1,0,0,0,0,1
44231,14,13.0,81400,2018,3,8,0,0,1,0,0,0,0,1
44236,39,13.0,6900,2018,3,9,0,1,0,0,0,0,0,1
44237,52,13.0,74900,2018,3,9,0,0,1,0,0,0,0,1
44240,180,1.0,9300,2018,3,10,0,0,1,0,0,0,0,1
44241,36,15.0,89700,2018,3,10,0,0,1,0,0,0,0,1
44250,156,1.0,10000,2018,3,12,0,0,1,0,0,0,1,0
44251,50,12.0,63400,2018,3,12,0,0,1,0,0,0,1,0
44252,156,13.0,35600,2018,3,12,0,0,1,0,0,0,1,0
44253,1,1.0,23000,2018,3,12,0,0,1,0,0,0,0,1
44257,23,13.0,160900,2018,3,13,1,0,0,0,0,1,0,0
44258,33,15.0,160600,2018,3,13,1,0,0,0,0,0,0,1
44259,1,18.0,70000,2018,3,13,1,0,0,0,0,0,0,1
44261,19,1.0,10000,2018,3,13,0,1,0,0,0,0,0,1
44262,82,13.0,5600,2018,3,13,0,1,0,0,0,0,0,1
44263,363,1.0,9000,2018,3,13,0,0,1,0,0,0,0,1
44264,5,13.0,91000,2018,3,13,0,0,1,0,0,0,0,1
44265,15,15.0,93000,2018,3,13,0,0,1,0,0,0,0,1
44268,76,13.0,6000,2018,3,13,0,0,0,1,0,0,0,1
44274,18,15.0,152200,2018,3,14,1,0,0,0,0,1,0,0
44276,19,1.0,4000,2018,3,14,1,0,0,0,0,0,0,1
44277,2,5.0,20000,2018,3,14,1,0,0,0,0,0,0,1
44278,54,15.0,148100,2018,3,14,1,0,0,0,0,0,0,1
44282,68,15.0,5000,2018,3,14,0,1,0,0,1,0,0,0
44283,81,13.0,7600,2018,3,14,0,1,0,0,0,0,0,1
44287,4,1.0,11000,2018,3,14,0,0,1,0,0,0,0,1
44288,2,7.0,80500,2018,3,14,0,0,1,0,0,0,0,1
44289,1,7.5,86300,2018,3,14,0,0,1,0,0,0,0,1
44290,1,9.0,103500,2018,3,14,0,0,1,0,0,0,0,1
44291,70,13.0,92600,2018,3,14,0,0,1,0,0,0,0,1
44297,40,15.0,159400,2018,3,15,1,0,0,0,0,1,0,0
44299,29,15.0,144800,2018,3,15,1,0,0,0,0,0,0,1
44301,115,13.0,6000,2018,3,15,0,1,0,0,0,0,0,1
44303,24,1.0,8600,2018,3,15,0,0,1,0,0,0,0,1
44304,96,13.0,79100,2018,3,15,0,0,1,0,0,0,0,1
44305,29,15.0,104300,2018,3,15,0,0,1,0,0,0,0,1
44310,4,15.0,130000,2018,3,16,1,0,0,0,0,1,0,0
44311,23,18.0,150000,2018,3,16,1,0,0,0,0,1,0,0
44312,22,15.0,142000,2018,3,16,1,0,0,0,0,0,0,1
44314,20,13.0,4000,2018,3,16,0,1,0,0,1,0,0,0
44315,17,13.0,10000,2018,3,16,0,1,0,0,0,0,0,1
44318,325,1.0,8300,2018,3,16,0,0,1,0,0,0,0,1
44319,1,5.0,40000,2018,3,16,0,0,1,0,0,0,0,1
44320,129,13.0,74600,2018,3,16,0,0,1,0,0,0,0,1
44321,18,15.0,75800,2018,3,16,0,0,1,0,0,0,0,1
44322,7,19.0,97900,2018,3,16,0,0,1,0,0,0,0,1
44324,160,1.0,6000,2018,3,16,0,0,0,1,0,0,0,1
44325,102,13.0,11100,2018,3,16,0,0,0,1,0,0,0,1
44326,23,15.0,10300,2018,3,16,0,0,0,1,0,0,0,1
44330,9,13.0,106700,2018,3,17,1,0,0,0,0,1,0,0
44331,48,15.0,131700,2018,3,17,1,0,0,0,0,1,0,0
44333,8,13.0,130000,2018,3,17,1,0,0,0,0,0,1,0
44335,34,1.0,2300,2018,3,17,1,0,0,0,0,0,0,1
44336,2,10.0,20000,2018,3,17,1,0,0,0,0,0,0,1
44337,24,13.0,147700,2018,3,17,1,0,0,0,0,0,0,1
44338,1,18.0,20000,2018,3,17,1,0,0,0,0,0,0,1
44341,27,13.0,4500,2018,3,17,0,1,0,0,0,0,0,1
44343,14,1.0,7000,2018,3,17,0,0,1,0,0,0,0,1
44344,98,13.0,68900,2018,3,17,0,0,1,0,0,0,0,1
44351,10,15.0,140000,2018,3,19,1,0,0,0,0,1,0,0
44352,20,16.0,140000,2018,3,19,1,0,0,0,0,1,0,0
44355,39,1.0,2600,2018,3,19,1,0,0,0,0,0,0,1
44356,1,5.0,1000,2018,3,19,1,0,0,0,0,0,0,1
44357,20,16.0,101000,2018,3,19,1,0,0,0,0,0,0,1
44360,91,13.0,7500,2018,3,19,0,1,0,0,0,0,0,1
44362,43,1.0,5700,2018,3,19,0,0,1,0,0,0,0,1
44363,72,10.0,63800,2018,3,19,0,0,1,0,0,0,0,1
44364,32,13.0,65000,2018,3,19,0,0,1,0,0,0,0,1
44365,40,15.0,62600,2018,3,19,0,0,1,0,0,0,0,1
44369,19,15.0,130000,2018,3,20,1,0,0,0,0,1,0,0
44370,118,1.0,1200,2018,3,20,1,0,0,0,0,0,0,1
44371,31,15.0,134200,2018,3,20,1,0,0,0,0,0,0,1
44373,42,15.0,64100,2018,3,20,0,0,1,0,0,0,0,1
44375,120,1.0,4200,2018,3,20,0,0,0,1,0,0,0,1
44384,5,13.0,10000,2018,3,21,0,1,0,0,0,0,0,1
44385,27,1.0,4700,2018,3,21,0,0,1,0,0,0,0,1
44386,2,10.0,75000,2018,3,21,0,0,1,0,0,0,0,1
44387,453,13.0,19600,2018,3,21,0,0,1,0,0,0,0,1
44392,1,13.0,150000,2018,3,22,1,0,0,0,0,0,0,1
44393,20,15.0,150000,2018,3,22,1,0,0,0,0,0,0,1
44396,70,1.0,10000,2018,3,22,0,0,1,0,0,0,1,0
44397,6,15.0,88300,2018,3,22,0,0,1,0,0,0,0,1
44399,237,1.0,8200,2018,3,23,0,0,1,0,0,0,0,1
44400,73,13.0,73500,2018,3,23,0,0,1,0,0,0,0,1
44408,143,13.0,5300,2018,3,24,0,1,0,0,0,0,0,1
44409,130,1.0,8600,2018,3,24,0,0,1,0,0,0,0,1
44410,44,13.0,76700,2018,3,24,0,0,1,0,0,0,0,1
44416,3,13.0,180000,2018,3,26,1,0,0,0,0,1,0,0
44418,5,13.0,150000,2018,3,26,1,0,0,0,0,0,0,1
44419,108,13.0,5200,2018,3,26,0,1,0,0,0,0,0,1
44420,72,13.0,7000,2018,3,26,0,0,0,1,0,0,0,1
44421,40,15.0,7000,2018,3,26,0,0,0,1,0,0,0,1
44431,13,13.0,173800,2018,3,27,1,0,0,0,0,1,0,0
44433,4,13.0,180000,2018,3,27,1,0,0,0,0,0,0,1
44434,18,15.0,170000,2018,3,27,1,0,0,0,0,0,0,1
44437,25,13.0,170000,2018,3,28,1,0,0,0,0,1,0,0
44438,25,13.0,138000,2018,3,28,1,0,0,0,0,0,0,1
44439,15,13.0,10000,2018,3,28,0,1,0,0,0,0,0,1
44450,10,15.0,150000,2018,3,29,1,0,0,0,0,1,0,0
44453,10,13.0,120000,2018,3,29,1,0,0,0,0,0,0,1
44455,41,13.0,5000,2018,3,29,0,1,0,0,1,0,0,0
44456,16,13.0,10000,2018,3,29,0,1,0,0,0,0,0,1
44466,7,13.0,180000,2018,3,30,1,0,0,0,0,1,0,0
44468,3,13.0,180000,2018,3,30,1,0,0,0,0,0,0,1
44469,3,15.0,13000,2018,3,30,1,0,0,0,0,0,0,1
44472,40,13.0,7000,2018,3,30,0,1,0,0,0,0,0,1
44483,4,13.0,180000,2018,3,31,1,0,0,0,0,1,0,0
44484,10,1.0,9800,2018,3,31,1,0,0,0,0,0,0,1
44485,7,13.0,148600,2018,3,31,1,0,0,0,0,0,0,1
44486,3,1.0,7500,2018,3,31,0,0,1,0,0,0,0,1
44498,20,15.0,170000,2018,4,2,1,0,0,0,0,1,0,0
44502,12,13.0,164200,2018,4,2,1,0,0,0,0,0,0,1
44505,51,13.0,7100,2018,4,2,0,1,0,0,0,0,0,1
44507,28,1.0,8000,2018,4,2,0,0,1,0,0,0,0,1
44508,179,10.0,73800,2018,4,2,0,0,1,0,0,0,0,1
44518,2,13.0,150000,2018,4,3,1,0,0,0,0,1,0,0
44519,7,13.0,170000,2018,4,3,1,0,0,0,0,0,0,1
44520,52,13.0,6600,2018,4,3,0,1,0,0,0,0,0,1
44529,57,13.0,5600,2018,4,4,0,1,0,0,0,0,0,1
44531,6,13.0,7000,2018,4,4,0,0,0,1,0,0,0,1
44536,10,15.0,180000,2018,4,5,1,0,0,0,0,1,0,0
44539,2,13.0,80000,2018,4,5,1,0,0,0,0,0,0,1
44540,8,15.0,180000,2018,4,5,1,0,0,0,0,0,0,1
44542,31,13.0,5000,2018,4,5,0,1,0,0,0,0,0,1
44554,10,13.0,170000,2018,4,6,1,0,0,0,0,1,0,0
44555,2,15.0,150000,2018,4,6,1,0,0,0,0,1,0,0
44558,7,13.0,150000,2018,4,6,1,0,0,0,0,0,0,1
44559,10,15.0,149000,2018,4,6,1,0,0,0,0,0,0,1
44560,147,13.0,4700,2018,4,6,0,1,0,0,0,0,0,1
44566,15,15.0,150000,2018,4,7,1,0,0,0,0,1,0,0
44568,6,13.0,150000,2018,4,7,1,0,0,0,0,0,0,1
44569,13,15.0,106900,2018,4,7,1,0,0,0,0,0,0,1
44577,5,13.0,150000,2018,4,9,1,0,0,0,0,1,0,0
44578,15,15.0,139300,2018,4,9,1,0,0,0,0,1,0,0
44580,3,13.0,247300,2018,4,9,1,0,0,0,0,0,0,1
44582,34,13.0,7100,2018,4,9,0,1,0,0,0,0,0,1
44591,48,13.0,6500,2018,4,10,0,1,0,0,0,0,0,1
44605,10,13.0,18000,2018,4,11,0,0,0,1,0,0,0,1
44616,16,15.0,180000,2018,4,12,1,0,0,0,0,1,0,0
44617,46,1.0,9800,2018,4,12,1,0,0,0,0,0,0,1
44618,14,13.0,163100,2018,4,12,1,0,0,0,0,0,0,1
44619,11,15.0,180000,2018,4,12,1,0,0,0,0,0,0,1
44620,30,13.0,4000,2018,4,12,0,1,0,0,0,0,0,1
44624,3,13.0,7000,2018,4,13,0,0,0,1,0,0,0,1
44634,79,13.0,5000,2018,4,14,0,1,0,0,0,0,0,1
44635,2,13.0,7000,2018,4,14,0,0,0,1,0,0,0,1
44644,26,15.0,177700,2018,4,16,1,0,0,0,0,1,0,0
44646,43,13.0,173700,2018,4,16,1,0,0,0,0,0,0,1
44647,123,13.0,4700,2018,4,16,0,1,0,0,0,0,0,1
44648,56,13.0,101100,2018,4,16,0,0,1,0,0,0,0,1
44660,8,15.0,170000,2018,4,17,1,0,0,0,0,1,0,0
44662,28,15.0,153900,2018,4,17,1,0,0,0,0,0,0,1
44664,14,13.0,10000,2018,4,17,0,1,0,0,0,0,0,1
44671,10,15.0,150000,2018,4,18,1,0,0,0,0,0,0,1
44672,57,13.0,5700,2018,4,18,0,1,0,0,0,0,0,1
44681,17,13.0,7900,2018,4,19,0,1,0,0,0,0,0,1
44682,3,13.0,13000,2018,4,19,0,0,0,1,0,0,0,1
44689,7,15.0,180000,2018,4,20,1,0,0,0,0,1,0,0
44693,22,13.0,6300,2018,4,20,0,1,0,0,0,0,0,1
44709,30,15.0,150000,2018,4,21,1,0,0,0,0,1,0,0
44710,8,13.0,150000,2018,4,21,1,0,0,0,0,0,0,1
44711,13,15.0,150000,2018,4,21,1,0,0,0,0,0,0,1
44719,30,13.0,7500,2018,4,21,0,1,0,0,0,0,0,1
44727,6,13.0,130000,2018,4,23,1,0,0,0,0,1,0,0
44728,4,15.0,110000,2018,4,23,1,0,0,0,0,1,0,0
44729,6,13.0,120000,2018,4,23,1,0,0,0,0,0,0,1
44730,57,15.0,118200,2018,4,23,1,0,0,0,0,0,0,1
44735,49,13.0,5900,2018,4,23,0,1,0,0,0,0,0,1
44739,131,1.0,9700,2018,4,23,0,0,1,0,0,0,0,1
44746,10,15.0,120000,2018,4,24,1,0,0,0,0,1,0,0
44747,8,13.0,120000,2018,4,24,1,0,0,0,0,0,0,1
44749,24,13.0,7100,2018,4,24,0,1,0,0,0,0,0,1
44758,36,13.0,79000,2018,4,25,0,0,1,0,0,0,0,1
44768,66,13.0,5400,2018,4,26,0,1,0,0,0,0,0,1
44769,284,1.0,9300,2018,4,26,0,0,1,0,0,0,0,1
44770,1,5.0,45000,2018,4,26,0,0,1,0,0,0,0,1
44771,28,13.0,81000,2018,4,26,0,0,1,0,0,0,0,1
44780,10,30.0,130000,2018,4,27,1,0,0,0,0,0,1,0
44781,70,13.0,4400,2018,4,27,0,1,0,0,0,0,0,1
44784,387,1.0,9900,2018,4,27,0,0,1,0,0,0,0,1
44785,6,10.0,2000,2018,4,27,0,0,1,0,0,0,0,1
44786,15,13.0,86400,2018,4,27,0,0,1,0,0,0,0,1
44796,4,15.0,120000,2018,4,28,1,0,0,0,0,0,0,1
44797,2,13.0,10000,2018,4,28,0,1,0,0,0,0,0,1
44798,197,1.0,9400,2018,4,28,0,0,1,0,0,0,0,1
44799,1,6.0,50000,2018,4,28,0,0,1,0,0,0,0,1
44800,26,13.0,86900,2018,4,28,0,0,1,0,0,0,0,1
44804,10,13.0,130000,2018,4,30,1,0,0,0,0,1,0,0
44805,3,15.0,130000,2018,4,30,1,0,0,0,0,1,0,0
44807,16,15.0,130000,2018,4,30,1,0,0,0,0,0,0,1
44810,28,13.0,5000,2018,4,30,0,1,0,0,1,0,0,0
44811,16,13.0,10000,2018,4,30,0,1,0,0,0,0,0,1
44823,10,15.0,130000,2018,5,1,1,0,0,0,0,1,0,0
44825,9,13.0,140000,2018,5,1,1,0,0,0,0,0,0,1
44826,5,15.0,150000,2018,5,1,1,0,0,0,0,0,0,1
44829,25,13.0,5000,2018,5,1,0,1,0,0,1,0,0,0
44830,7,13.0,10000,2018,5,1,0,1,0,0,0,0,0,1
44840,13,13.0,10000,2018,5,2,0,1,0,0,0,0,0,1
44850,5,15.0,130000,2018,5,3,1,0,0,0,0,1,0,0
44851,3,15.0,130000,2018,5,3,1,0,0,0,0,0,0,1
44852,6,13.0,5000,2018,5,3,0,1,0,0,1,0,0,0
44853,17,13.0,10000,2018,5,3,0,1,0,0,0,0,0,1
44866,8,13.0,92500,2018,5,4,1,0,0,0,0,1,0,0
44867,17,15.0,122400,2018,5,4,1,0,0,0,0,1,0,0
44868,9,13.0,120000,2018,5,4,1,0,0,0,0,0,0,1
44869,3,15.0,130000,2018,5,4,1,0,0,0,0,0,0,1
44882,15,15.0,120000,2018,5,5,1,0,0,0,0,0,0,1
44887,7,15.0,150000,2018,5,7,1,0,0,0,0,0,0,1
44888,2,13.0,10000,2018,5,7,0,1,0,0,1,0,0,0
44889,10,15.0,10000,2018,5,7,0,1,0,0,0,0,0,1
44896,6,13.0,10000,2018,5,8,0,1,0,0,0,0,0,1
44913,68,13.0,5500,2018,5,10,0,1,0,0,0,0,0,1
44920,73,13.0,5000,2018,5,11,0,1,0,0,1,0,0,0
44921,11,13.0,10000,2018,5,11,0,1,0,0,0,0,0,1
44934,34,15.0,150000,2018,5,12,1,0,0,0,0,0,0,1
44935,27,13.0,5700,2018,5,12,0,1,0,0,0,0,0,1
44944,4,13.0,160000,2018,5,14,1,0,0,0,0,0,0,1
44945,18,15.0,130000,2018,5,14,1,0,0,0,0,0,0,1
44947,56,13.0,4000,2018,5,14,0,1,0,0,1,0,0,0
44948,10,10.0,10000,2018,5,14,0,1,0,0,0,0,0,1
44959,4,13.0,170000,2018,5,15,1,0,0,0,0,1,0,0
