날짜,어종,산지,규격,포장,수량,중량,평균가
2022-03-31,(냉)왕게,러시아,중,kg,25,1,"18,600"
2022-03-31,(선)왕게,노르웨이,중,kg,1,1,"2,000"
2022-03-31,(선)왕게,러시아,중,kg,49,1,"30,000"
2022-03-31,(활)왕게,러시아,중,kg,"1,051",1,"47,600"
2022-04-01,(선)왕게,노르웨이,중,kg,8,1,"36,000"
2022-04-01,(선)왕게,러시아,중,kg,130,1,"34,600"
2022-04-01,(활)왕게,러시아,중,kg,135,1,"56,800"
2022-04-02,(냉)왕게,러시아,중,kg,4,1,"21,000"
2022-04-02,(선)왕게,러시아,중,kg,201,1,"27,200"
2022-04-02,(선)왕게,일본,중,kg,8,1,"25,000"
2022-04-02,(활)왕게,러시아,중,kg,912,1,"57,100"
2022-04-02,(활)왕게,일본,중,kg,177,1,"49,500"
2022-04-04,(선)왕게,러시아,중,kg,134,1,"28,800"
2022-04-04,(활)왕게,러시아,중,kg,812,1,"56,400"
2022-04-05,(선)왕게,러시아,중,kg,101,1,"20,400"
2022-04-05,(활)왕게,노르웨이,중,kg,9,1,"68,500"
2022-04-05,(활)왕게,러시아,중,kg,804,1,"55,100"
2022-04-06,(냉)왕게,러시아,중,kg,27,1,"7,100"
2022-04-06,(선)왕게,러시아,중,kg,56,1,"30,800"
2022-04-06,(활)왕게,러시아,중,kg,526,1,"50,400"
2022-04-07,(선)왕게,러시아,중,kg,45,1,"23,000"
2022-04-07,(활)왕게,러시아,중,kg,205,1,"70,000"
2022-04-08,(냉)왕게,러시아,중,kg,14,1,"6,700"
2022-04-08,(선)왕게,러시아,중,kg,123,1,"11,800"
2022-04-08,(활)왕게,러시아,중,kg,751,1,"75,400"
2022-04-09,(냉)왕게,러시아,중,kg,10,1,"10,700"
2022-04-09,(선)왕게,러시아,중,kg,919,1,"37,800"
2022-04-09,(활)왕게,러시아,중,kg,"2,380",1,"71,700"
2022-04-11,(선)왕게,러시아,중,kg,155,1,"29,900"
2022-04-11,(활)왕게,러시아,중,kg,993,1,"80,700"
2022-04-12,(선)왕게,러시아,중,kg,355,1,"40,200"
2022-04-12,(활)왕게,노르웨이,중,kg,42,1,"68,100"
2022-04-12,(활)왕게,러시아,중,kg,"1,164",1,"81,700"
2022-04-13,(선)왕게,러시아,중,kg,"1,035",1,"36,100"
2022-04-13,(활)왕게,러시아,중,kg,564,1,"67,900"
2022-04-14,(선)왕게,러시아,중,kg,126,1,"38,800"
2022-04-14,(활)왕게,러시아,중,kg,992,1,"78,700"
2022-04-15,(냉)왕게,러시아,중,kg,33,1,"5,200"
2022-04-15,(선)왕게,러시아,중,kg,195,1,"29,600"
2022-04-15,(활)왕게,러시아,중,kg,"1,984",1,"63,000"
2022-04-16,(선)왕게,러시아,중,kg,19,1,"44,000"
2022-04-16,(활)왕게,러시아,중,kg,317,1,"66,300"
2022-04-18,(선)왕게,러시아,중,kg,14,1,"37,100"
2022-04-18,(활)왕게,러시아,중,kg,328,1,"63,700"
2022-04-19,(선)왕게,러시아,중,kg,12,1,"40,700"
2022-04-19,(활)왕게,러시아,중,kg,"1,546",1,"67,700"
2022-04-20,(선)왕게,러시아,중,kg,88,1,"31,600"
2022-04-20,(활)왕게,러시아,중,kg,"1,109",1,"58,600"
2022-04-21,(선)왕게,러시아,중,kg,10,1,"32,800"
2022-04-21,(선)왕게,일본,중,kg,67,1,"29,200"
2022-04-21,(활)왕게,러시아,중,kg,"1,050",1,"54,600"
2022-04-21,(활)왕게,일본,중,kg,59,1,"55,500"
2022-04-22,(선)왕게,러시아,중,kg,24,1,"26,800"
2022-04-22,(활)왕게,노르웨이,중,kg,207,1,"41,900"
2022-04-22,(활)왕게,러시아,중,kg,"1,495",1,"40,300"
2022-04-23,(선)왕게,노르웨이,중,kg,8,1,"35,000"
2022-04-23,(선)왕게,러시아,중,kg,37,1,"25,800"
2022-04-23,(활)왕게,노르웨이,중,kg,29,1,"49,000"
2022-04-23,(활)왕게,러시아,중,kg,"1,385",1,"46,200"
2022-04-25,(선)왕게,러시아,중,kg,25,1,"33,400"
2022-04-25,(활)왕게,러시아,중,kg,355,1,"55,400"
2022-04-26,(선)왕게,러시아,중,kg,73,1,"23,700"
2022-04-26,(활)왕게,노르웨이,중,kg,22,1,"52,800"
2022-04-26,(활)왕게,러시아,중,kg,510,1,"50,900"
2022-04-27,(선)왕게,러시아,중,kg,100,1,"23,100"
2022-04-27,(활)왕게,러시아,중,kg,393,1,"59,600"
2022-04-28,(선)왕게,노르웨이,중,kg,10,1,"40,400"
2022-04-28,(선)왕게,러시아,중,kg,155,1,"21,100"
2022-04-28,(활)왕게,러시아,중,kg,645,1,"68,700"
2022-04-29,(선)왕게,노르웨이,중,kg,10,1,"33,400"
2022-04-29,(선)왕게,러시아,중,kg,118,1,"31,200"
2022-04-29,(선)왕게,일본,중,kg,150,1,"35,300"
2022-04-29,(활)왕게,러시아,중,kg,"1,520",1,"58,500"
2022-04-29,(활)왕게,일본,중,kg,140,1,"51,100"
2022-04-30,(냉)왕게,러시아,중,kg,19,1,"16,900"
2022-04-30,(선)왕게,러시아,중,kg,44,1,"21,100"
2022-04-30,(선)왕게,일본,중,kg,67,1,"39,100"
2022-04-30,(활)왕게,러시아,중,kg,520,1,"68,400"
2022-04-30,(활)왕게,일본,중,kg,194,1,"46,800"
2022-05-02,(선)왕게,러시아,중,kg,223,1,"26,800"
2022-05-02,(활)왕게,러시아,중,kg,662,1,"57,200"
2022-05-03,(냉)왕게,러시아,중,kg,7,1,"15,000"
2022-05-03,(선)왕게,러시아,중,kg,246,1,"28,800"
2022-05-03,(활)왕게,러시아,중,kg,943,1,"71,700"
2022-05-04,(선)왕게,러시아,중,kg,351,1,"22,700"
2022-05-04,(활)왕게,러시아,중,kg,"3,483",1,"72,900"
2022-05-05,(선)왕게,러시아,중,kg,433,1,"20,300"
2022-05-05,(선)왕게,일본,중,kg,51,1,"23,000"
2022-05-05,(활)왕게,러시아,중,kg,"2,649",1,"39,000"
2022-05-05,(활)왕게,일본,중,kg,43,1,"52,700"
2022-05-06,(선)왕게,러시아,중,kg,135,1,"23,200"
2022-05-06,(활)왕게,러시아,중,kg,267,1,"64,300"
2022-05-07,(냉)왕게,러시아,중,kg,40,1,"18,500"
2022-05-07,(선)왕게,러시아,중,kg,196,1,"28,900"
2022-05-07,(활)왕게,러시아,중,kg,"2,456",1,"57,600"
2022-05-09,(선)왕게,러시아,중,kg,79,1,"5,700"
2022-05-09,(활)왕게,러시아,중,kg,90,1,"64,000"
2022-05-10,(냉)왕게,러시아,중,kg,11,1,"16,000"
2022-05-10,(선)왕게,러시아,중,kg,218,1,"20,500"
2022-05-10,(활)왕게,러시아,중,kg,16,1,"46,000"
2022-05-11,(선)왕게,러시아,중,kg,130,1,"16,900"
2022-05-11,(선)왕게,일본,중,kg,58,1,"32,700"
2022-05-11,(활)왕게,러시아,중,kg,69,1,"70,800"
2022-05-11,(활)왕게,일본,중,kg,133,1,"64,200"
2022-05-12,(냉)왕게,러시아,중,kg,20,1,500
2022-05-12,(선)왕게,러시아,중,kg,84,1,"8,700"
2022-05-12,(활)왕게,러시아,중,kg,213,1,"60,800"
2022-05-13,(선)왕게,러시아,중,kg,31,1,"10,000"
2022-05-13,(활)왕게,러시아,중,kg,"1,693",1,"73,000"
2022-05-14,(선)왕게,러시아,중,kg,60,1,"11,700"
2022-05-14,(활)왕게,러시아,중,kg,"1,856",1,"63,500"
2022-05-16,(선)왕게,러시아,중,kg,28,1,"10,300"
2022-05-16,(활)왕게,러시아,중,kg,590,1,"29,600"
2022-05-17,(선)왕게,러시아,중,kg,26,1,"14,200"
2022-05-18,(선)왕게,러시아,중,kg,13,1,"5,100"
2022-05-18,(활)왕게,러시아,중,kg,60,1,"27,200"
2022-05-19,(선)왕게,러시아,중,kg,12,1,"13,000"
2022-05-19,(활)왕게,러시아,중,kg,205,1,"36,000"
2022-05-20,(선)왕게,러시아,중,kg,48,1,"9,500"
2022-05-21,(선)왕게,러시아,중,kg,28,1,"10,900"
2022-05-21,(활)왕게,러시아,중,kg,710,1,"55,500"
2022-05-23,(선)왕게,러시아,중,kg,13,1,"4,500"
2022-05-23,(활)왕게,러시아,중,kg,215,1,"54,500"
2022-05-24,(냉)왕게,러시아,중,kg,14,1,"6,700"
2022-05-24,(선)왕게,러시아,중,kg,30,1,"5,800"
2022-05-24,(활)왕게,러시아,중,kg,"1,354",1,"58,500"
2022-05-25,(선)왕게,일본,중,kg,211,1,"11,800"
2022-05-25,(활)왕게,러시아,중,kg,19,1,"23,800"
2022-05-25,(활)왕게,일본,중,kg,260,1,"36,300"
2022-05-26,(선)왕게,러시아,중,kg,13,1,"11,600"
2022-05-26,(활)왕게,러시아,중,kg,292,1,"77,600"
2022-05-27,(선)왕게,러시아,중,kg,32,1,"25,800"
2022-05-27,(활)왕게,러시아,중,kg,264,1,"73,400"
