날짜,어종,산지,규격,포장,수량,중량,평균가
2022-05-07,(냉)염고등어,노르웨이,특대,CT/(BT),30,7.5,"40,600"
2022-05-09,(활)고등어,통영,중,kg,75,1,"12,000"
2022-05-10,(냉)고등어,노르웨이,400/600,CT/(BT),240,20,"77,000"
2022-05-11,(냉)고등어,기타(국내),18미,CT/(BT),5,12,"45,000"
2022-05-11,(냉)고등어,기타(국내),24미,CT/(BT),5,10,"30,000"
2022-05-11,(냉)고등어,기타(국내),26미,CT/(BT),6,10,"30,000"
2022-05-11,(냉)염고등어,노르웨이,대,CT/(BT),20,7,"38,900"
2022-05-11,(선)고등어,나로도,8미,S/P,8,10,"32,500"
2022-05-11,(선)고등어,제주도,12미,S/P,20,13,"68,000"
2022-05-12,(냉)고등어,노르웨이,400/600,CT/(BT),7,20,"76,700"
2022-05-12,(냉)염고등어,기타(국내),20손,CT/(BT),50,7,"21,200"
2022-05-12,(냉)염고등어,노르웨이,대,CT/(BT),122,7,"39,000"
2022-05-12,(냉)염고등어,노르웨이,특대,CT/(BT),39,7.5,"39,900"
2022-05-13,(냉)고등어,기타(국내),18미,CT/(BT),25,12,"45,000"
2022-05-13,(냉)고등어,기타(국내),20미,CT/(BT),5,12,"40,000"
2022-05-13,(냉)염고등어,노르웨이,대,CT/(BT),50,7,"39,000"
2022-05-13,(냉)염고등어,노르웨이,특대,CT/(BT),50,7.5,"39,800"
2022-05-14,(냉)고등어,기타(국내),18미,CT/(BT),1,13,"45,000"
2022-05-14,(냉)고등어,기타(국내),20미,CT/(BT),101,13,"38,000"
2022-05-14,(냉)고등어,노르웨이,400/600,CT/(BT),10,20,"78,800"
2022-05-14,(냉)염고등어,노르웨이,대,CT/(BT),50,7,"39,000"
2022-05-17,(냉)염고등어,노르웨이,대,CT/(BT),50,7,"39,000"
2022-05-17,(선)고등어,후포,8미,S/P,27,10,"51,600"
2022-05-18,(냉)고등어,기타(국내),18미,CT/(BT),14,12,"45,000"
2022-05-18,(냉)고등어,기타(국내),대,CT/(BT),477,10,"22,200"
2022-05-18,(냉)고등어,기타(국내),중,CT/(BT),230,10,"26,000"
2022-05-18,(냉)염고등어,노르웨이,특대,CT/(BT),100,7.5,"39,400"
2022-05-18,(선)고등어,제주도,10미,S/P,8,12,"48,000"
2022-05-19,(냉)염고등어,노르웨이,대,CT/(BT),50,7,"39,300"
2022-05-19,(선)고등어,제주도,대,S/P,1,12,"28,000"
2022-05-20,(냉)고등어,기타(국내),20미,CT/(BT),60,12,"51,000"
2022-05-20,(냉)염고등어,노르웨이,대,CT/(BT),50,7,"39,000"
2022-05-20,(선)고등어,제주도,대,S/P,15,15,"72,000"
