날짜,어종,산지,규격,포장,수량,중량,평균가
2017-04-24,(선)은갈치,제주도,10미,S/P,50,4.5,166300
2017-04-24,(선)은갈치,제주도,10미,S/P,32,5.0,233600
2017-04-25,(선)은갈치,제주도,10미,S/P,44,3.5,105200
2017-04-25,(선)은갈치,제주도,10미,S/P,2,4.0,130000
2017-04-25,(선)은갈치,제주도,10미,S/P,42,4.5,137100
2017-04-26,(선)은갈치,제주도,10미,S/P,59,3.5,100400
2017-04-26,(선)은갈치,제주도,10미,S/P,7,4.0,125000
2017-04-26,(선)은갈치,제주도,10미,S/P,21,4.5,140700
2017-04-26,(선)은갈치,제주도,10미,S/P,36,5.0,183800
2017-04-27,(선)은갈치,제주도,10미,S/P,9,3.5,111100
2017-04-27,(선)은갈치,제주도,10미,S/P,1,3.7,116000
2017-04-27,(선)은갈치,제주도,10미,S/P,2,4.0,130000
2017-04-27,(선)은갈치,제주도,10미,S/P,16,4.5,147800
2017-04-27,(선)은갈치,제주도,10미,S/P,6,5.0,210800
2017-04-28,(선)은갈치,제주도,10미,S/P,9,3.5,113900
2017-04-28,(선)은갈치,제주도,10미,S/P,1,4.0,135000
2017-04-28,(선)은갈치,제주도,10미,S/P,2,4.5,168000
2017-04-28,(선)은갈치,제주도,10미,S/P,10,5.0,175200
2017-04-29,(선)은갈치,제주도,10미,S/P,13,3.5,120500
2017-04-29,(선)은갈치,제주도,10미,S/P,2,4.0,140000
2017-04-29,(선)은갈치,제주도,10미,S/P,6,4.5,145000
2017-04-29,(선)은갈치,제주도,10미,S/P,6,5.0,80300
2017-04-29,(선)은갈치,제주도,10미,S/P,1,7.0,80000
2017-05-01,(선)은갈치,제주도,10미,S/P,29,3.5,117900
2017-05-01,(선)은갈치,제주도,10미,S/P,18,4.5,150600
2017-05-01,(선)은갈치,제주도,10미,S/P,37,5.0,188300
2017-05-02,(선)은갈치,제주도,10미,S/P,13,3.5,122100
2017-05-02,(선)은갈치,제주도,10미,S/P,15,4.5,156300
2017-05-03,(선)은갈치,제주도,10미,S/P,25,3.5,123000
2017-05-03,(선)은갈치,제주도,10미,S/P,1,4.0,138000
2017-05-03,(선)은갈치,제주도,10미,S/P,24,4.5,163300
2017-05-03,(선)은갈치,제주도,10미,S/P,26,5.0,210800
2017-05-04,(선)은갈치,제주도,10미,S/P,31,3.5,122800
2017-05-04,(선)은갈치,제주도,10미,S/P,14,4.5,165700
