날짜,어종,산지,규격,포장,수량,중량,평균가
2017-09-05,(활)왕게,러시아,중,kg,203,1.0,15100
2017-09-06,(활)왕게,러시아,중,kg,189,1.0,12200
2017-09-07,(활)왕게,러시아,중,kg,448,1.0,22000
2017-09-08,(활)왕게,러시아,중,kg,257,1.0,16500
2017-09-09,(활)왕게,러시아,중,kg,383,1.0,16400
2017-09-11,(활)왕게,러시아,중,kg,208,1.0,17800
2017-09-12,(활)왕게,러시아,중,kg,380,1.0,14000
2017-09-13,(활)왕게,러시아,중,kg,1099,1.0,33800
2017-09-14,(활)왕게,러시아,중,kg,859,1.0,30700
2017-09-15,(활)왕게,러시아,중,kg,1667,1.0,29300
2017-09-16,(활)왕게,러시아,중,kg,912,1.0,24400
2017-09-18,(활)왕게,러시아,중,kg,741,1.0,36800
2017-09-19,(활)왕게,러시아,중,kg,886,1.0,34500
2017-09-20,(활)왕게,러시아,중,kg,1290,1.0,32500
2017-09-21,(활)왕게,러시아,중,kg,1168,1.0,29200
2017-09-22,(활)왕게,러시아,중,kg,2118,1.0,29000
2017-09-23,(활)왕게,러시아,중,kg,1094,1.0,28400
2017-09-25,(활)왕게,러시아,중,kg,12,1.0,26600
2017-09-26,(활)왕게,러시아,중,kg,787,1.0,31400
2017-09-27,(활)왕게,러시아,중,kg,1406,1.0,27600
2017-09-28,(활)왕게,러시아,중,kg,221,1.0,32700
2017-09-29,(활)왕게,러시아,중,kg,1656,1.0,30200
2017-09-30,(활)왕게,러시아,중,kg,2288,1.0,32300
2017-10-01,(활)왕게,러시아,중,kg,1710,1.0,35300
2017-10-02,(활)왕게,러시아,중,kg,1976,1.0,36300
2017-10-03,(활)왕게,러시아,중,kg,2693,1.0,39100
2017-10-09,(활)왕게,러시아,중,kg,1429,1.0,31800
2017-10-10,(활)왕게,러시아,중,kg,176,1.0,40400
2017-10-11,(활)왕게,러시아,중,kg,656,1.0,37100
2017-10-12,(활)왕게,러시아,중,kg,2390,1.0,35000
2017-10-13,(활)왕게,러시아,중,kg,870,1.0,34200
2017-10-14,(활)왕게,러시아,중,kg,3046,1.0,27400
2017-10-16,(활)왕게,러시아,중,kg,123,1.0,27600
2017-10-17,(활)왕게,러시아,중,kg,954,1.0,31900
2017-10-18,(활)왕게,러시아,중,kg,1787,1.0,30200
2017-10-19,(활)왕게,러시아,중,kg,844,1.0,28800
2017-10-20,(활)왕게,러시아,중,kg,1191,1.0,29800
2017-10-21,(활)왕게,러시아,중,kg,2764,1.0,26100
2017-10-23,(활)왕게,러시아,중,kg,634,1.0,29400
2017-10-24,(활)왕게,러시아,중,kg,2560,1.0,23900
2017-10-25,(활)왕게,러시아,중,kg,1100,1.0,23100
2017-10-26,(활)왕게,러시아,중,kg,726,1.0,24000
