date,species,origin,standard,unit,amount,weight,avg_price
2017-08-08,(선)가자미,삼천포,중,S/P,13,1.0,67700
2017-08-08,(선)가자미,삼천포,중,S/P,10,15.0,80000
2017-08-08,(선)가자미,속초,중,S/P,8,10.0,10000
2017-08-09,(선)가자미,속초,중,S/P,18,10.0,10000
2017-08-09,(선)가자미,안흥,중,kg,1331,1.0,10600
2017-08-10,(선)가자미,속초,중,S/P,11,10.0,10000
2017-08-11,(선)가자미,보령,8미,S/P,24,10.0,25000
2017-08-12,(선)가자미,보령,중,S/P,3,15.0,56700
2017-08-12,(선)가자미,완도,중,kg,14,1.0,8000
2017-08-12,(선)가자미,포항,중,S/P,6,13.0,15000
2017-08-14,(선)가자미,군산,중,kg,120,1.0,3400
2017-08-14,(선)가자미,방어진,2단,S/P,10,22.0,130000
2017-08-14,(선)가자미,방어진,대,S/P,8,22.0,130000
2017-08-14,(선)가자미,보령,10미,S/P,50,10.0,35000
2017-08-14,(선)가자미,속초,중,S/P,13,13.0,10000
2017-08-15,(선)가자미,방어진,1단,S/P,8,22.0,120000
2017-08-15,(선)가자미,방어진,대,S/P,5,22.0,130000
2017-08-15,(선)가자미,방어진,중,S/P,1,13.0,30000
2017-08-15,(선)가자미,방어진,중,S/P,5,22.0,130000
2017-08-15,(선)가자미,속초,중,S/P,3,10.0,10000
2017-08-15,(선)가자미,죽변,30미,S/P,7,15.0,50000
2017-08-15,(선)가자미,포항,중,S/P,17,13.0,10000
2017-08-16,(선)가자미,구룡포,중,c/s(상자),7,15.0,50000
2017-08-16,(선)가자미,방어진,3단,S/P,1,22.0,30000
2017-08-16,(선)가자미,방어진,대,S/P,13,22.0,113800
2017-08-16,(선)가자미,방어진,중,S/P,3,22.0,80000
2017-08-16,(선)가자미,속초,중,S/P,11,10.0,10000
2017-08-16,(선)가자미,죽변,20미,S/P,15,22.0,40000
2017-08-17,(선)가자미,방어진,17미,S/P,1,22.0,30000
2017-08-17,(선)가자미,방어진,20미,S/P,1,22.0,30000
2017-08-17,(선)가자미,방어진,2단,S/P,3,22.0,150000
2017-08-17,(선)가자미,방어진,대,S/P,1,13.0,50000
2017-08-17,(선)가자미,방어진,대,S/P,23,22.0,133500
2017-08-17,(선)가자미,방어진,중,S/P,1,13.0,10000
2017-08-18,(선)가자미,방어진,1단,S/P,18,15.0,130000
2017-08-18,(선)가자미,방어진,2단,S/P,14,22.0,130000
2017-08-18,(선)가자미,방어진,대,S/P,5,20.0,130000
2017-08-18,(선)가자미,방어진,대,S/P,2,22.0,40000
2017-08-18,(선)가자미,방어진,중,S/P,1,13.0,40000
2017-08-18,(선)가자미,방어진,중,S/P,4,22.0,130000
2017-08-18,(선)가자미,서산,중,kg,870,1.0,12400
2017-08-18,(선)가자미,임원,중,S/P,29,1.0,5100
2017-08-18,(선)가자미,포항,중,S/P,1,13.0,10000
2017-08-19,(선)가자미,군산,중,kg,12,1.0,4500
2017-08-19,(선)가자미,방어진,대,S/P,15,22.0,130000
2017-08-19,(선)가자미,보령,10미,S/P,40,10.0,35000
2017-08-19,(선)가자미,보령,18미,S/P,12,10.0,50000
2017-08-19,(선)가자미,속초,중,S/P,5,13.0,10000
2017-08-19,(선)가자미,임원,중,S/P,45,1.0,6900
2017-08-19,(선)가자미,제주도,대,S/P,2,15.0,100000
2017-08-19,(선)가자미,죽변,중,S/P,2,10.0,6000
2017-08-19,(선)가자미,포항,중,S/P,2,13.0,10000
2017-08-21,(선)가자미,방어진,2단,S/P,7,20.0,130000
2017-08-21,(선)가자미,방어진,5단,S/P,4,20.0,70000
2017-08-21,(선)가자미,방어진,대,S/P,3,20.0,130000
2017-08-21,(선)가자미,방어진,중,c/s(상자),4,15.0,120000
2017-08-21,(선)가자미,보령,18미,c/s(상자),37,13.0,35000
2017-08-21,(선)가자미,서산,중,kg,829,1.0,12800
2017-08-21,(선)가자미,임원,대,S/P,23,1.0,6000
2017-08-21,(선)가자미,임원,대,S/P,3,20.0,60000
2017-08-21,(선)가자미,임원,소,S/P,1,15.0,20000
2017-08-21,(선)가자미,통영,중,S/P,42,1.0,2700
2017-08-21,(선)가자미,통영,중,S/P,8,15.0,100000
2017-08-21,(선)가자미,포항,중,c/s(상자),2,13.0,15000
2017-08-22,(선)가자미,동해시,12미,S/P,30,10.0,6000
2017-08-22,(선)가자미,방어진,15미,S/P,1,18.0,120000
2017-08-22,(선)가자미,방어진,1단,S/P,3,20.0,120000
2017-08-22,(선)가자미,방어진,1단,S/P,10,23.0,120000
2017-08-22,(선)가자미,방어진,2단,S/P,21,20.0,120000
2017-08-22,(선)가자미,방어진,2단,S/P,5,23.0,120000
2017-08-22,(선)가자미,방어진,대,S/P,11,20.0,90900
2017-08-22,(선)가자미,방어진,중,S/P,1,10.0,10000
2017-08-22,(선)가자미,방어진,중,S/P,6,15.0,108300
2017-08-22,(선)가자미,방어진,중,S/P,11,20.0,112700
2017-08-22,(선)가자미,보령,중,S/P,11,10.0,30000
2017-08-22,(선)가자미,속초,중,S/P,8,10.0,6000
2017-08-22,(선)가자미,속초,중,S/P,16,13.0,10000
2017-08-22,(선)가자미,임원,20미,S/P,2,15.0,50000
2017-08-22,(선)가자미,임원,5미,S/P,2,5.0,15000
2017-08-22,(선)가자미,통영,중,S/P,72,1.0,4600
2017-08-23,(선)가자미,방어진,2단,S/P,10,20.0,110000
2017-08-23,(선)가자미,방어진,4단,S/P,2,20.0,100000
2017-08-23,(선)가자미,방어진,대,S/P,7,20.0,130000
2017-08-23,(선)가자미,방어진,중,S/P,1,13.0,20000
2017-08-23,(선)가자미,보령,대,S/P,15,10.0,30000
2017-08-23,(선)가자미,속초,중,S/P,54,10.0,5400
2017-08-23,(선)가자미,임원,중,S/P,171,1.0,5800
2017-08-23,(선)가자미,임원,중,S/P,1,10.0,15000
2017-08-23,(선)가자미,죽변,중,c/s(상자),4,10.0,12000
2017-08-23,(선)가자미,죽변,중,c/s(상자),15,13.0,10000
2017-08-24,(선)가자미,방어진,1단,S/P,6,20.0,120000
2017-08-24,(선)가자미,방어진,1단,c/s(상자),1,15.0,80000
2017-08-24,(선)가자미,방어진,2단,S/P,3,13.0,120000
2017-08-24,(선)가자미,방어진,중,S/P,1,15.0,20000
2017-08-24,(선)가자미,보령,중,S/P,32,10.0,30000
2017-08-24,(선)가자미,속초,20미,S/P,20,10.0,2000
2017-08-24,(선)가자미,속초,중,S/P,17,10.0,10000
2017-08-24,(선)가자미,임원,대,S/P,54,1.0,6200
2017-08-24,(선)가자미,임원,중,S/P,47,1.0,4900
2017-08-25,(선)가자미,방어진,2단,S/P,5,20.0,120000
2017-08-25,(선)가자미,방어진,대,S/P,8,20.0,120000
2017-08-25,(선)가자미,보령,10미,S/P,42,10.0,30000
2017-08-25,(선)가자미,속초,중,S/P,12,10.0,8000
2017-08-25,(선)가자미,임원,대,S/P,85,1.0,6400
2017-08-25,(선)가자미,임원,대,S/P,1,23.0,99000
2017-08-25,(선)가자미,죽변,20미,S/P,12,10.0,50000
2017-08-26,(선)가자미,동해시,중,S/P,30,13.0,5000
2017-08-26,(선)가자미,보령,중,S/P,24,10.0,30000
2017-08-26,(선)가자미,속초,중,S/P,8,10.0,5000
2017-08-26,(선)가자미,포항,중,S/P,4,10.0,15000
2017-08-28,(선)가자미,보령,중,S/P,17,10.0,35000
2017-08-28,(선)가자미,속초,14미,S/P,26,10.0,6000
2017-08-28,(선)가자미,속초,소,S/P,1,10.0,6000
2017-08-28,(선)가자미,속초,중,S/P,96,10.0,6900
2017-08-28,(선)가자미,임원,대,S/P,186,1.0,9000
2017-08-29,(선)가자미,속초,14미,S/P,6,10.0,6000
2017-08-29,(선)가자미,속초,중,S/P,28,10.0,7100
2017-08-29,(선)가자미,임원,중,S/P,7,1.0,97600
2017-08-29,(선)가자미,임원,중,S/P,2,18.0,100000
2017-08-30,(선)가자미,보령,중,S/P,30,13.0,35000
2017-08-30,(선)가자미,속초,중,S/P,5,10.0,10000
2017-08-30,(선)가자미,임원,중,S/P,5,18.0,109000
2017-08-30,(선)가자미,죽변,20미,S/P,14,10.0,50000
2017-08-31,(선)가자미,구룡포,20미,S/P,23,15.0,76100
2017-08-31,(선)가자미,구룡포,30미,S/P,40,15.0,90000
2017-08-31,(선)가자미,방어진,1미,S/P,5,13.0,12000
2017-08-31,(선)가자미,방어진,3미,S/P,1,13.0,12000
2017-08-31,(선)가자미,방어진,4미,S/P,3,13.0,12000
2017-08-31,(선)가자미,방어진,6미,S/P,1,13.0,12000
2017-08-31,(선)가자미,방어진,대,S/P,8,20.0,105000
2017-08-31,(선)가자미,속초,중,S/P,31,13.0,5200
2017-08-31,(선)가자미,인천,대,S/P,2,16.0,200000
2017-08-31,(선)가자미,인천,대,S/P,1,17.5,200000
2017-08-31,(선)가자미,임원,중,S/P,6,18.0,125800
2017-09-01,(선)가자미,방어진,대,S/P,10,20.0,130000
2017-09-01,(선)가자미,속초,중,S/P,10,13.0,10000
2017-09-01,(선)가자미,임원,대,S/P,2,18.0,143500
2017-09-01,(선)가자미,임원,중,S/P,3,13.0,20000
2017-09-02,(선)가자미,구룡포,20미,S/P,19,15.0,70000
2017-09-02,(선)가자미,구룡포,40미,S/P,20,15.0,80000
2017-09-02,(선)가자미,방어진,2단,S/P,1,20.0,50000
2017-09-02,(선)가자미,방어진,대,S/P,3,13.0,150000
2017-09-02,(선)가자미,방어진,대,S/P,22,20.0,130000
2017-09-02,(선)가자미,보령,중,S/P,38,13.0,40000
2017-09-02,(선)가자미,보령,중,S/P,6,15.0,50000
2017-09-02,(선)가자미,제주도,대,S/P,35,1.0,2200
2017-09-02,(선)가자미,제주도,대,S/P,11,15.0,124500
2017-09-02,(선)가자미,태안,중,S/P,937,1.0,12000
2017-09-04,(선)가자미,군산,중,kg,23,1.0,9900
2017-09-04,(선)가자미,보령,18미,S/P,9,10.0,35000
2017-09-04,(선)가자미,보령,대,S/P,4,13.0,45000
2017-09-04,(선)가자미,속초,14미,S/P,9,10.0,6000
2017-09-04,(선)가자미,속초,중,S/P,16,10.0,10000
2017-09-04,(선)가자미,임원,25미,S/P,4,15.0,70000
2017-09-04,(선)가자미,임원,30미,S/P,2,15.0,70000
2017-09-04,(선)가자미,제주도,중,S/P,1,10.0,130000
2017-09-04,(선)가자미,죽변,20미,S/P,5,15.0,50000
2017-09-05,(선)가자미,군산,중,kg,12,1.0,2500
2017-09-05,(선)가자미,방어진,2단,S/P,2,13.0,170000
2017-09-05,(선)가자미,방어진,3단,S/P,2,13.0,160000
2017-09-05,(선)가자미,방어진,중,S/P,5,15.0,100000
2017-09-05,(선)가자미,보령,중,S/P,10,10.0,35000
2017-09-05,(선)가자미,속초,중,S/P,8,15.0,10000
2017-09-05,(선)가자미,임원,대,S/P,3,15.0,100000
2017-09-05,(선)가자미,임원,중,S/P,139,1.0,6400
2017-09-06,(선)가자미,속초,중,S/P,11,10.0,10000
2017-09-06,(선)가자미,임원,중,S/P,74,1.0,6000
2017-09-07,(선)가자미,구룡포,20미,S/P,9,13.0,20000
2017-09-07,(선)가자미,구룡포,30미,S/P,3,13.0,20000
2017-09-07,(선)가자미,구룡포,소,S/P,40,13.0,60000
2017-09-07,(선)가자미,구룡포,중,S/P,4,13.0,20000
2017-09-07,(선)가자미,군산,중,S/P,2,8.0,20000
2017-09-07,(선)가자미,방어진,2단,S/P,3,15.0,170000
2017-09-07,(선)가자미,방어진,3단,S/P,2,15.0,160000
2017-09-07,(선)가자미,방어진,대,S/P,4,15.0,140000
2017-09-07,(선)가자미,보령,중,S/P,11,10.0,40000
2017-09-07,(선)가자미,서산,중,kg,633,1.0,12600
2017-09-07,(선)가자미,속초,중,S/P,11,10.0,10000
2017-09-07,(선)가자미,임원,대,S/P,99,1.0,5300
2017-09-07,(선)가자미,제주도,대,S/P,4,15.0,100000
2017-09-07,(선)가자미,제주도,중,S/P,3,18.0,100000
2017-09-07,(선)가자미,죽변,20미,S/P,27,15.0,40000
2017-09-08,(선)가자미,구룡포,20미,S/P,17,13.0,80000
2017-09-08,(선)가자미,구룡포,40미,S/P,19,13.0,80000
2017-09-08,(선)가자미,군산,소,S/P,5,8.0,15000
2017-09-08,(선)가자미,군산,중,S/P,16,8.0,30000
2017-09-08,(선)가자미,방어진,1단,S/P,6,15.0,140000
2017-09-08,(선)가자미,방어진,대,S/P,14,15.0,140000
2017-09-08,(선)가자미,보령,18미,S/P,15,13.0,35000
2017-09-08,(선)가자미,속초,중,S/P,7,10.0,10000
2017-09-08,(선)가자미,임원,중,S/P,19,1.0,11800
2017-09-08,(선)가자미,죽변,40미,S/P,16,13.0,40000
2017-09-09,(선)가자미,감포,중,S/P,5,15.0,50000
2017-09-09,(선)가자미,속초,중,S/P,6,10.0,10000
2017-09-09,(선)가자미,임원,중,S/P,74,1.0,7000
2017-09-09,(선)가자미,임원,중,S/P,2,15.0,100000
2017-09-11,(선)가자미,군산,대,S/P,19,8.0,22000
2017-09-11,(선)가자미,군산,소,S/P,1,5.0,10000
2017-09-11,(선)가자미,군산,소,S/P,2,8.0,12000
2017-09-11,(선)가자미,방어진,1단,S/P,4,18.0,130000
2017-09-11,(선)가자미,방어진,2단,S/P,10,15.0,120000
2017-09-11,(선)가자미,방어진,대,S/P,1,18.0,130000
2017-09-11,(선)가자미,방어진,중,S/P,2,18.0,130000
2017-09-11,(선)가자미,보령,중,S/P,31,10.0,35000
2017-09-11,(선)가자미,보령,중,S/P,20,13.0,60000
2017-09-11,(선)가자미,보령,중,S/P,5,15.0,50000
2017-09-11,(선)가자미,속초,중,S/P,10,10.0,10000
2017-09-11,(선)가자미,완도,중,kg,21,1.0,6200
2017-09-11,(선)가자미,임원,중,S/P,166,1.0,5900
2017-09-11,(선)가자미,임원,중,S/P,2,10.0,10000
2017-09-11,(선)가자미,죽변,대,S/P,7,10.0,10000
2017-09-11,(선)가자미,죽변,소,S/P,34,10.0,7000
2017-09-12,(선)가자미,군산,소,S/P,1,5.0,10000
2017-09-12,(선)가자미,군산,소,S/P,2,8.0,10000
2017-09-12,(선)가자미,군산,중,S/P,18,8.0,18000
2017-09-12,(선)가자미,군산,중,kg,36,1.0,2500
2017-09-12,(선)가자미,방어진,2단,S/P,5,20.0,150000
2017-09-12,(선)가자미,방어진,대,S/P,3,20.0,140000
2017-09-12,(선)가자미,방어진,중,S/P,1,20.0,140000
2017-09-12,(선)가자미,보령,10/15미,S/P,40,10.0,30000
2017-09-12,(선)가자미,속초,14미,S/P,29,10.0,6000
2017-09-12,(선)가자미,속초,중,S/P,18,10.0,10000
2017-09-12,(선)가자미,임원,중,S/P,39,1.0,6100
2017-09-13,(선)가자미,구룡포,20미,S/P,15,13.0,70000
2017-09-13,(선)가자미,구룡포,20미,S/P,5,18.0,70000
2017-09-13,(선)가자미,구룡포,30미,S/P,26,13.0,70000
2017-09-13,(선)가자미,방어진,1단,S/P,3,18.0,130000
2017-09-13,(선)가자미,방어진,2단,S/P,2,18.0,130000
2017-09-13,(선)가자미,방어진,대,S/P,3,18.0,70000
2017-09-13,(선)가자미,속초,14미,S/P,17,13.0,6000
2017-09-13,(선)가자미,속초,중,S/P,10,13.0,10000
2017-09-13,(선)가자미,죽변,30미,S/P,8,18.0,70000
2017-09-14,(선)가자미,속초,14미,S/P,11,13.0,6000
2017-09-14,(선)가자미,속초,중,S/P,12,13.0,10000
2017-09-15,(선)가자미,구룡포,20미,S/P,16,13.0,67500
2017-09-15,(선)가자미,구룡포,30미,S/P,91,13.0,76600
2017-09-15,(선)가자미,구룡포,40미,S/P,27,13.0,70000
2017-09-15,(선)가자미,보령,15미,S/P,8,13.0,30000
2017-09-15,(선)가자미,삼천포,중,S/P,2,13.0,300000
2017-09-15,(선)가자미,속초,11미,S/P,1,13.0,6000
2017-09-15,(선)가자미,속초,14미,S/P,11,13.0,6000
2017-09-15,(선)가자미,속초,4미,S/P,1,13.0,6000
2017-09-15,(선)가자미,속초,중,S/P,18,13.0,10000
2017-09-15,(선)가자미,제주도,중,S/P,3,13.0,131300
2017-09-15,(선)가자미,죽변,20미,S/P,30,13.0,60000
2017-09-16,(선)가자미,구룡포,10미,S/P,39,13.0,25000
2017-09-16,(선)가자미,군산,소,S/P,5,8.0,15000
2017-09-16,(선)가자미,군산,중,S/P,25,8.0,23200
2017-09-16,(선)가자미,방어진,1단,S/P,1,20.0,140000
2017-09-16,(선)가자미,삼천포,중,S/P,10,8.0,80000
2017-09-16,(선)가자미,삼천포,중,S/P,6,13.0,86700
2017-09-16,(선)가자미,서산,중,kg,938,1.0,12500
2017-09-16,(선)가자미,속초,20미,S/P,9,13.0,6000
2017-09-16,(선)가자미,속초,중,S/P,6,13.0,9300
2017-09-18,(선)가자미,군산,중,kg,52,1.0,14200
2017-09-18,(선)가자미,삼천포,중,S/P,9,13.0,110000
2017-09-18,(선)가자미,속초,중,S/P,10,13.0,5000
2017-09-18,(선)가자미,완도,중,kg,14,1.0,10500
2017-09-18,(선)가자미,통영,중,kg,8,1.0,11000
2017-09-19,(선)가자미,군산,소,S/P,3,10.0,15000
2017-09-19,(선)가자미,군산,중,S/P,1,6.0,18000
2017-09-19,(선)가자미,군산,중,S/P,6,8.0,25000
2017-09-19,(선)가자미,보령,중,kg,4,10.0,100000
2017-09-20,(선)가자미,보령,중,c/s(상자),10,15.0,60000
2017-09-20,(선)가자미,속초,15미,S/P,22,13.0,6000
2017-09-20,(선)가자미,속초,중,S/P,22,13.0,10000
2017-09-20,(선)가자미,안흥,중,kg,847,1.0,12300
2017-09-20,(선)가자미,임원,12미,S/P,1,13.0,25000
2017-09-20,(선)가자미,임원,8미,S/P,9,13.0,25000
2017-09-20,(선)가자미,임원,중,S/P,81,1.0,5100
2017-09-21,(선)가자미,군산,중,kg,17,1.0,1800
2017-09-21,(선)가자미,보령,중,S/P,7,15.0,60000
2017-09-21,(선)가자미,속초,중,S/P,16,13.0,10000
2017-09-21,(선)가자미,완도,중,kg,58,1.0,7700
2017-09-21,(선)가자미,임원,중,S/P,23,13.0,30000
2017-09-22,(선)가자미,보령,대,S/P,21,13.0,70000
2017-09-22,(선)가자미,보령,중,S/P,10,13.0,40000
2017-09-22,(선)가자미,속초,중,S/P,12,13.0,10000
2017-09-23,(선)가자미,구룡포,20미,S/P,8,13.0,100000
2017-09-23,(선)가자미,구룡포,40미,S/P,25,13.0,100000
2017-09-23,(선)가자미,방어진,1단,S/P,9,13.0,150000
2017-09-23,(선)가자미,보령,중,S/P,12,13.0,59800
2017-09-23,(선)가자미,속초,중,S/P,9,13.0,10000
2017-09-23,(선)가자미,임원,중,S/P,202,1.0,4100
2017-09-23,(선)가자미,포항,중,S/P,6,13.0,15000
2017-09-25,(선)가자미,구룡포,20미,S/P,10,13.0,70000
2017-09-25,(선)가자미,구룡포,30미,S/P,24,13.0,70000
2017-09-25,(선)가자미,구룡포,40미,S/P,13,13.0,70000
2017-09-25,(선)가자미,보령,중,S/P,21,13.0,45200
2017-09-25,(선)가자미,속초,14미,S/P,24,13.0,6000
2017-09-25,(선)가자미,임원,중,S/P,39,1.0,3200
2017-09-25,(선)가자미,통영,중,S/P,15,1.0,3700
2017-09-26,(선)가자미,방어진,1단,S/P,6,15.0,130000
2017-09-26,(선)가자미,방어진,2단,S/P,2,13.0,140000
2017-09-26,(선)가자미,방어진,대,S/P,11,13.0,142700
2017-09-26,(선)가자미,부산(기장),대,S/P,10,15.0,100000
2017-09-26,(선)가자미,부산(기장),중,S/P,1,15.0,20000
2017-09-26,(선)가자미,속초,중,S/P,19,13.0,10000
2017-09-26,(선)가자미,안흥,10미,S/P,2,13.0,22000
2017-09-26,(선)가자미,안흥,15미,S/P,2,13.0,20000
2017-09-26,(선)가자미,안흥,6미,S/P,3,13.0,27000
2017-09-26,(선)가자미,안흥,8미,S/P,2,13.0,24000
2017-09-26,(선)가자미,임원,중,S/P,22,1.0,10000
2017-09-27,(선)가자미,방어진,중,S/P,4,13.0,150000
2017-09-27,(선)가자미,보령,중,c/s(상자),1,15.0,60000
2017-09-27,(선)가자미,속초,중,S/P,7,13.0,10000
2017-09-27,(선)가자미,임원,중,S/P,40,1.0,5500
2017-09-28,(선)가자미,구룡포,30미,S/P,10,13.0,100000
2017-09-28,(선)가자미,구룡포,40미,S/P,12,13.0,100000
2017-09-28,(선)가자미,구룡포,중,S/P,2,13.0,50000
2017-09-28,(선)가자미,군산,중,kg,6,1.0,3000
2017-09-28,(선)가자미,방어진,1단,S/P,3,13.0,170000
2017-09-28,(선)가자미,보령,중,S/P,12,10.0,50000
2017-09-28,(선)가자미,부산(기장),중,S/P,3,18.0,230000
2017-09-28,(선)가자미,속초,중,S/P,9,13.0,10000
2017-09-28,(선)가자미,임원,중,S/P,41,18.0,4000
2017-09-28,(선)가자미,통영,중,c/s(상자),3,15.0,40000
2017-09-29,(선)가자미,구룡포,중,S/P,18,13.0,80000
2017-09-29,(선)가자미,군산,대,S/P,21,10.0,102900
2017-09-29,(선)가자미,군산,중,S/P,4,10.0,90000
2017-09-29,(선)가자미,방어진,1단,S/P,5,13.0,150000
2017-09-29,(선)가자미,방어진,2단,S/P,5,15.0,130000
2017-09-29,(선)가자미,방어진,대,S/P,5,13.0,150000
2017-09-29,(선)가자미,방어진,중,S/P,3,13.0,150000
2017-09-29,(선)가자미,보령,대,S/P,34,20.0,50000
2017-09-30,(선)가자미,군산,대,S/P,19,10.0,86100
2017-09-30,(선)가자미,군산,중,S/P,11,10.0,61800
2017-09-30,(선)가자미,보령,중,S/P,8,13.0,50000
2017-09-30,(선)가자미,삼천포,중,S/P,1,13.0,250000
2017-09-30,(선)가자미,속초,중,S/P,4,13.0,10000
2017-09-30,(선)가자미,안흥,중,kg,1519,1.0,12500
2017-09-30,(선)가자미,임원,중,S/P,5,13.0,13000
2017-10-02,(선)가자미,구룡포,30미,S/P,22,13.0,80000
2017-10-02,(선)가자미,구룡포,40미,S/P,7,13.0,50000
2017-10-02,(선)가자미,속초,중,S/P,6,13.0,10000
2017-10-02,(선)가자미,안흥,중,kg,1028,1.0,12200
2017-10-03,(선)가자미,방어진,대,S/P,7,13.0,150000
2017-10-03,(선)가자미,안흥,중,kg,8,1.0,4200
2017-10-09,(선)가자미,속초,중,S/P,4,13.0,10000
2017-10-09,(선)가자미,임원,20미,S/P,1,15.0,100000
2017-10-09,(선)가자미,임원,21미,S/P,1,15.0,100000
2017-10-09,(선)가자미,임원,중,S/P,107,1.0,4800
2017-10-10,(선)가자미,속초,14미,S/P,17,13.0,8000
2017-10-10,(선)가자미,속초,중,S/P,20,13.0,10000
2017-10-10,(선)가자미,임원,중,S/P,2,13.0,10000
2017-10-11,(선)가자미,군산,중,kg,2,1.0,4000
2017-10-11,(선)가자미,속초,중,S/P,30,13.0,8300
2017-10-11,(선)가자미,임원,중,S/P,2,13.0,20000
2017-10-11,(선)가자미,임원,중,S/P,5,15.0,85900
2017-10-11,(선)가자미,제주도,대,S/P,25,1.0,9400
2017-10-12,(선)가자미,방어진,1단,S/P,5,13.0,140000
2017-10-12,(선)가자미,방어진,2단,S/P,3,13.0,140000
2017-10-12,(선)가자미,방어진,대,S/P,4,13.0,150000
2017-10-12,(선)가자미,방어진,대,S/P,8,15.0,140000
2017-10-12,(선)가자미,방어진,중,S/P,3,13.0,50000
2017-10-12,(선)가자미,포항,중,S/P,2,13.0,15000
2017-10-13,(선)가자미,구룡포,20미,S/P,7,13.0,70000
2017-10-13,(선)가자미,구룡포,30미,S/P,33,13.0,80000
2017-10-13,(선)가자미,구룡포,40미,S/P,15,13.0,50000
2017-10-13,(선)가자미,구룡포,중,S/P,3,13.0,80000
2017-10-13,(선)가자미,방어진,1단,S/P,5,15.0,150000
2017-10-13,(선)가자미,방어진,중,S/P,4,13.0,150000
2017-10-13,(선)가자미,방어진,중,S/P,3,15.0,120000
2017-10-13,(선)가자미,보령,중,c/s(상자),1,15.0,30000
2017-10-14,(선)가자미,방어진,1단,S/P,3,15.0,150000
2017-10-14,(선)가자미,방어진,2단,S/P,5,13.0,130000
2017-10-14,(선)가자미,방어진,3단,S/P,2,13.0,130000
2017-10-14,(선)가자미,방어진,중,S/P,1,13.0,20000
2017-10-14,(선)가자미,속초,14미,S/P,40,13.0,6000
2017-10-14,(선)가자미,속초,중,S/P,7,13.0,10000
2017-10-14,(선)가자미,안흥,바라,c/s(상자),2,1.0,3000
2017-10-14,(선)가자미,임원,대,S/P,21,1.0,4300
2017-10-14,(선)가자미,임원,대,S/P,3,15.0,80000
2017-10-14,(선)가자미,태안,14미,c/s(상자),31,1.0,7600
2017-10-14,(선)가자미,태안,14미,c/s(상자),12,15.0,80000
